seq,t0_ns,t1_ns,rtt_ns,syscall_in,notify,fwd_raw,turnaround,rev_raw,transport,workwait,wake,residual,status
4630,45981169760,45981323200,153440,20440,3440,3760,13200,23000,26760,28360,64720,-3480,ok
4631,45981424240,45981577360,153120,20280,3440,3760,12920,23080,26840,28320,64760,-3440,ok
4632,45981678600,45981831840,153240,20840,3440,3720,12840,23120,26840,28160,64560,-3440,ok
4633,45981933640,45982088160,154520,20520,3440,3720,13440,23680,27400,28760,64400,-3440,ok
4634,45982222400,45982377520,155120,21120,3480,3800,12640,25400,29200,27800,64360,-3480,ok
4635,45982480160,45982634400,154240,20600,3480,3800,13320,23040,26840,28720,64800,-3520,ok
4636,45982735520,45982889840,154320,20640,3480,3800,13280,23360,27160,28480,64720,-3440,ok
4637,45982991400,45983147720,156320,20600,3480,3760,12720,25000,28760,29240,65000,-3480,ok
4638,45983249000,45983402600,153600,20400,3440,3760,12880,23960,27720,28360,64240,-3440,ok
4639,45983503320,45983656280,152960,20320,3520,3840,13200,22440,26280,28600,64600,-3560,ok
4640,45983757240,45983909640,152400,20440,3440,3760,13040,22680,26440,28200,64280,-3440,ok
4641,45984064960,45984223000,158040,23000,3280,3600,13160,24080,27680,29200,65000,-3280,ok
4642,45984325440,45984480000,154560,20560,3280,3560,13600,23400,26960,28720,64680,-3240,ok
4643,45984581720,45984735680,153960,20560,3320,3600,12840,22840,26440,28760,65360,-3320,ok
4644,45984836120,45984989120,153000,20280,3280,3600,12680,23200,26800,28560,64680,-3280,ok
4645,45985124880,45985282400,157520,21480,3440,3760,13440,25760,29520,28640,64440,-3440,ok
4646,45985384200,45985538040,153840,20320,3440,3760,13200,23600,27360,28040,64920,-3440,ok
4647,45985638120,45985791440,153320,20520,3440,3760,12640,23600,27360,28160,64640,-3440,ok
4648,45985891760,45986045080,153320,20520,3480,3720,13240,22880,26600,28240,64720,-3480,ok
4649,45986146080,45986300800,154720,20200,3480,3760,12600,25080,28840,28720,64320,-3440,ok
4650,45986401480,45986555240,153760,20360,3480,3800,12600,23920,27720,28240,64880,-3520,ok
4651,45986656320,45986809560,153240,20280,3440,3760,13400,22760,26520,28400,64640,-3440,ok
4652,45986910560,45987063920,153360,20400,3480,3800,12560,23520,27320,28240,64840,-3480,ok
4653,45987164800,45987319680,154880,20440,3440,3760,12640,25080,28840,28600,64360,-3440,ok
4654,45987420760,45987574760,154000,20400,3440,3720,12960,23760,27480,28200,64960,-3440,ok
4655,45987675480,45987828360,152880,20120,3480,3760,13160,22800,26560,28440,64560,-3440,ok
4656,45987992680,45988205000,212320,75960,3280,3560,13040,24720,28280,28320,66720,-3280,ok
4657,45988312320,45988469280,156960,20200,3600,3720,12480,25880,29600,28840,65640,-3400,ok
4658,45988569960,45988722520,152560,20520,3400,3720,13280,23320,27040,27800,63920,-3400,ok
4659,45988823040,45988975800,152760,20080,3400,3760,13520,22080,25840,28240,65080,-3400,ok
4660,45989076920,45989228840,151920,20120,3400,3720,13080,22720,26440,27880,64440,-3440,ok
4661,45989329840,45989483920,154080,20120,3440,3720,12960,24000,27720,28480,64800,-3440,ok
4662,45989585200,45989737320,152120,20000,3400,3720,13600,22880,26600,27880,64040,-3400,ok
4663,45989837880,45989990280,152400,20040,3440,3720,12640,23280,27000,28000,64680,-3400,ok
4664,45990091040,45990242720,151680,20280,3440,3760,13240,22360,26120,28080,63960,-3440,ok
4665,45990343600,45990497760,154160,20160,3440,3720,13480,23560,27280,28320,64920,-3440,ok
4666,45990598800,45990751120,152320,20240,3440,3760,13040,23040,26800,27880,64360,-3440,ok
4667,45990887480,45991042920,155440,21200,3440,3760,13040,24760,28520,27960,64760,-3480,ok
4668,45991146040,45991299520,153480,20760,3480,3800,13560,22560,26360,27960,64840,-3480,ok
4669,45991400280,45991555560,155280,20000,3400,3720,12640,25200,28920,28760,64960,-3400,ok
4670,45991656520,45991809360,152840,20160,3440,3720,12800,22960,26680,28400,64760,-3400,ok
4671,45991910600,45992113680,203080,20080,3480,3800,13160,22720,26520,28240,115080,-3480,ok
4672,45992217440,45992372480,155040,20440,3440,3760,12760,24040,27800,28320,65720,-3440,ok
4673,45992474600,45992629080,154480,19760,3640,3760,12640,24880,28640,28680,64600,-3480,ok
4674,45992729840,45992882560,152720,19800,3600,3720,13200,22760,26480,28040,65040,-3440,ok
4675,45992983320,45993136440,153120,19680,3640,3760,12720,23720,27480,28120,64960,-3480,ok
4676,45993237360,45993390760,153400,19840,3600,3760,12880,23160,26920,28200,65400,-3440,ok
4677,45993491720,45993647080,155360,19920,3560,3720,12800,25200,28920,28640,64920,-3400,ok
4678,45993748000,45993900840,152840,19760,3600,3760,12920,23040,26800,28040,65160,-3440,ok
4679,45994035080,45994190680,155600,20840,3720,3840,13040,24320,28160,28160,65200,-3520,ok
4680,45994292440,45994445000,152560,20480,3640,3760,13120,22440,26200,28480,64120,-3480,ok
4681,45994545720,45994699840,154120,19960,3480,3760,13120,24000,27760,28720,64520,-3440,ok
4682,45994799520,45994952520,153000,20120,3440,3760,12800,23520,27280,28200,64600,-3440,ok
4683,45995053480,45995207000,153520,20040,3440,3760,13680,22240,26000,28560,65240,-3440,ok
4684,45995306840,45995460040,153200,20280,3440,3760,12960,23280,27040,28200,64720,-3440,ok
4685,45995560920,45995715800,154880,20200,3640,3960,12360,24920,28880,28800,64640,-3640,ok
4686,45995815720,45995969120,153400,20080,3480,3760,12920,23480,27240,28200,64920,-3440,ok
4687,45996125320,45996280480,155160,21040,3280,3600,12560,22920,26520,28960,66080,-3280,ok
4688,45996383080,45996537560,154480,20640,3280,3600,13040,23200,26800,28520,65480,-3280,ok
4689,45996638880,45996794800,155920,20240,3320,3600,12960,24560,28160,28720,65800,-3280,ok
4690,45996930080,45997085640,155560,21040,3480,3920,13560,24160,28080,27440,65400,-3440,ok
4691,45997186960,45997340560,153600,20520,3440,3760,13400,22640,26400,28360,64960,-3480,ok
4692,45997441240,45997594880,153640,20880,3480,3760,13640,22280,26040,28240,64840,-3480,ok
4693,45997695400,45997850920,155520,20520,3400,3720,13080,25040,28760,28720,64440,-3400,ok
4694,45997951880,45998104800,152920,20520,3440,3760,14000,21840,25600,28280,64520,-3440,ok
4695,45998205800,45998358480,152680,20240,3440,3760,12880,23040,26800,28480,64280,-3440,ok
4696,45998459520,45998611960,152440,20480,3520,3840,13440,21960,25800,28480,64240,-3520,ok
4697,45998713200,45998868000,154800,20200,3440,3720,13160,24720,28440,28680,64280,-3400,ok
4698,45998969160,45999121960,152800,20520,3440,3760,13720,22200,25960,28280,64360,-3480,ok
4699,45999223200,45999375960,152760,20160,3440,3800,13120,22680,26480,28440,64560,-3440,ok
4700,45999477360,45999629600,152240,20120,3480,3720,13600,22000,25720,28320,64440,-3440,ok
4701,45999795360,45999956960,161600,22960,3120,3440,13160,26640,30080,29000,66400,-3120,ok
4702,46000118560,46000274040,155480,21240,3440,3720,13720,21880,25600,28400,66480,-3400,ok
4703,46000376560,46000530120,153560,20720,3400,3720,13080,22760,26480,28160,65120,-3400,ok
4704,46000631200,46000783720,152520,20360,3520,3760,13600,21760,25520,28400,64600,-3480,ok
4705,46000884800,46001039440,154640,20520,3400,3720,13280,23800,27520,28560,64800,-3440,ok
4706,46001140480,46001293240,152760,20080,3440,3720,13520,22560,26280,28120,64720,-3400,ok
4707,46001394840,46001547280,152440,20400,3440,3720,13160,22240,25960,28040,64840,-3400,ok
4708,46001648640,46001801240,152600,20240,3480,3720,13560,22160,25880,28160,64720,-3440,ok
4709,46001902120,46002056200,154080,20600,3400,3720,13080,23520,27240,28560,64600,-3400,ok
4710,46002157080,46002309840,152760,20280,3400,3720,13600,22520,26240,28000,64640,-3400,ok
4711,46002411160,46002563640,152480,20360,3400,3760,13400,21840,25600,28240,64880,-3400,ok
4712,46002664320,46002817320,153000,20440,3400,3720,13520,22120,25840,28160,65040,-3400,ok
4713,46002955320,46003113880,158560,22160,3440,3720,13240,25280,29000,28920,65240,-3440,ok
4714,46003216600,46003370040,153440,20640,3480,3800,13760,21960,25760,28320,64960,-3480,ok
4715,46003470800,46003624520,153720,20720,3400,3720,12920,23160,26880,28720,64480,-3400,ok
4716,46003725600,46003879240,153640,20360,3480,3800,13760,21840,25640,28920,64960,-3480,ok
4717,46003980360,46004186480,206120,71480,3120,3280,13120,22600,25880,29120,66520,-3120,ok
4718,46004290040,46004445440,155400,20240,3600,3720,13720,22480,26200,29160,65880,-3400,ok
4719,46004546920,46004701280,154360,20000,3600,3720,13360,23160,26880,28960,65000,-3440,ok
4720,46004802800,46004956000,153200,20080,3480,3720,13520,21880,25600,28520,65480,-3480,ok
4721,46005057000,46005212480,155480,19840,3440,3720,12960,24440,28160,29160,65320,-3400,ok
4722,46005313040,46005467160,154120,20360,3480,3760,13800,22080,25840,28760,65320,-3440,ok
4723,46005568160,46005721720,153560,20120,3440,3800,12880,22880,26680,28760,65120,-3440,ok
4724,46005856560,46006011480,154920,21200,3640,3720,13640,24000,27720,27920,64400,-3600,ok
4725,46006114040,46006269000,154960,20240,3480,3760,13240,23920,27680,28880,64880,-3440,ok
4726,46006369720,46006522880,153160,20120,3440,3720,13520,22800,26520,28320,64640,-3400,ok
4727,46006623600,46006776640,153040,20160,3440,3760,12800,23320,27080,28440,64600,-3480,ok
4728,46006877320,46007030520,153200,20400,3440,3720,14040,21960,25680,28560,64480,-3400,ok
4729,46007131720,46007287000,155280,20240,3520,3840,13080,24400,28240,28960,64800,-3560,ok
4730,46007387880,46007541400,153520,20120,3440,3760,13440,23280,27040,28280,64640,-3440,ok
4731,46007642400,46007795760,153360,20160,3440,3720,13440,22520,26240,28360,65120,-3400,ok
4732,46007896920,46008100840,203920,20120,3480,3760,13520,22640,26400,28480,115400,-3480,ok
4733,46008205400,46008363600,158200,20600,3280,3600,13120,25240,28840,29320,66360,-3320,ok
4734,46008464840,46008618600,153760,19800,3440,3600,13880,23120,26720,28200,65000,-3280,ok
4735,46008753120,46008909120,156000,21080,3600,3760,13280,25000,28760,28120,64600,-3440,ok
4736,46009010880,46009164160,153280,20240,3600,3760,13560,22640,26400,28280,64640,-3440,ok
4737,46009264920,46009419800,154880,20320,3680,3800,13080,24560,28360,28720,64240,-3520,ok
4738,46009520800,46009674120,153320,20120,3600,3760,13560,22520,26280,28240,64960,-3440,ok
4739,46009774400,46009927720,153320,20200,3640,3720,13200,23040,26760,28400,64560,-3440,ok
4740,46010029440,46010182720,153280,20240,3640,3760,13960,22080,25840,28160,64920,-3480,ok
4741,46010283200,46010438400,155200,20200,3680,3720,13600,24400,28120,28680,64360,-3440,ok
4742,46010539960,46010693160,153200,20200,3640,3800,14080,21840,25640,28160,64960,-3480,ok
4743,46010793560,46010946600,153040,20320,3600,3760,13480,22840,26600,28400,64080,-3440,ok
4744,46011047880,46011210600,162720,20320,3600,3800,13760,22320,26120,37480,64920,-3480,ok
4745,46011311760,46011467360,155600,20400,3640,3840,12720,25480,29320,28880,64120,-3480,ok
4746,46011633560,46011793720,160160,22240,3440,3600,13720,26400,30000,28560,65440,-3240,ok
4747,46011898200,46012100680,202480,20240,3320,6280,13200,20360,26640,28080,114280,-3280,ok
4748,46012205040,46012360400,155360,20320,3640,3720,13600,23720,27440,28040,65760,-3440,ok
4749,46012461360,46012615760,154400,20000,3640,3720,13160,23880,27600,28120,65320,-3440,ok
4750,46012716480,46012869400,152920,19960,3640,3760,13480,22760,26520,27520,65240,-3440,ok
4751,46012970400,46013123400,153000,19960,3640,3760,13120,22760,26520,27920,65280,-3440,ok
4752,46013224480,46013377560,153080,20080,3640,3760,13200,23000,26760,27440,65440,-3480,ok
4753,46013478800,46013633720,154920,20040,3640,3800,13080,23720,27520,28080,66040,-3480,ok
4754,46013734760,46013888040,153280,19960,3640,3800,13280,22920,26720,27560,65600,-3480,ok
4755,46013989160,46014141920,152760,20000,3600,3720,13040,22960,26680,27920,64920,-3400,ok
4756,46014243200,46014396400,153200,20280,3640,3800,13560,22760,26560,27400,65240,-3480,ok
4757,46014497160,46014652280,155120,20240,3600,3720,13000,24080,27800,28440,65440,-3400,ok
4758,46014790560,46014947400,156840,21400,3640,3760,13600,24320,28080,28080,65480,-3440,ok
4759,46015050200,46015204520,154320,20960,3640,3760,13320,22800,26560,28320,65000,-3480,ok
4760,46015305240,46015458720,153480,20560,3640,3760,13440,22080,25840,28160,65280,-3440,ok
4761,46015559320,46015714880,155560,20400,3640,3800,12920,24800,28600,29160,64320,-3480,ok
4762,46015815680,46015968840,153160,20160,3600,3760,13480,22840,26600,28160,64600,-3440,ok
4763,46016124680,46016280440,155760,21160,3520,3600,13480,22880,26480,28720,65720,-3320,ok
4764,46016382840,46016536440,153600,20160,3440,3560,13400,22440,26000,28320,65520,-3240,ok
4765,46016637120,46016792480,155360,20360,3440,3560,12840,25200,28760,28720,64520,-3280,ok
4766,46016894240,46017047400,153160,20200,3440,3560,14440,22000,25560,28240,64560,-3280,ok
4767,46017148400,46017302120,153720,20400,3440,3600,13000,23160,26760,28360,65040,-3280,ok
4768,46017402920,46017555760,152840,20200,3440,3600,13240,22880,26480,28280,64480,-3280,ok
4769,46017690920,46017848480,157560,21280,3560,3720,12880,25840,29560,28240,65440,-3400,ok
4770,46017949400,46018103480,154080,20000,3560,3720,13440,23600,27320,28160,65040,-3440,ok
4771,46018203120,46018356120,153000,20400,3640,3720,13320,22440,26160,28040,64880,-3440,ok
4772,46018456600,46018610280,153680,20120,3640,3720,13280,23080,26800,28240,65000,-3400,ok
4773,46018710800,46018865520,154720,20240,3600,3760,13120,23880,27640,28600,65000,-3480,ok
4774,46018966640,46019119960,153320,20240,3440,3720,13480,23080,26800,28080,64680,-3400,ok
4775,46019220360,46019373000,152640,20160,3400,3760,13040,22720,26480,28240,64720,-3400,ok
4776,46019473680,46019626920,153240,20240,3400,3720,13760,22680,26400,28200,64640,-3400,ok
4777,46019727320,46019881240,153920,20120,3440,3720,13040,23560,27280,28600,64840,-3400,ok
4778,46019981760,46020185200,203440,70920,3080,3240,13280,22120,25360,27920,65960,-3080,ok
4779,46020289040,46020443240,154200,20080,3400,3720,13080,22800,26520,28520,66000,-3400,ok
4780,46020579400,46020735600,156200,21440,3480,3760,13520,23360,27120,28000,66120,-3480,ok
4781,46020837600,46020992960,155360,20280,3440,3720,13120,24120,27840,28520,65560,-3400,ok
4782,46021093560,46021247120,153560,19960,3440,3720,13480,22720,26440,28240,65480,-3480,ok
4783,46021347680,46021500280,152600,20000,3480,3760,13440,22600,26360,28120,64680,-3480,ok
4784,46021600760,46021753600,152840,20320,3440,3760,13560,22160,25920,28280,64760,-3440,ok
4785,46021854040,46022008720,154680,20160,3520,3760,13120,24240,28000,28600,64760,-3480,ok
4786,46022109120,46022261680,152560,19920,3440,3760,13800,22080,25840,28120,64880,-3440,ok
4787,46022362160,46022515280,153120,20240,3440,3760,13360,22760,26520,28080,64920,-3440,ok
4788,46022615920,46022768760,152840,20280,3440,3720,13320,22320,26040,28240,64920,-3400,ok
4789,46022869280,46023023920,154640,20080,3480,3760,13120,24320,28080,28600,64760,-3480,ok
4790,46023124040,46023276640,152600,20040,3440,3760,13640,22520,26280,28040,64600,-3440,ok
4791,46023376920,46023529640,152720,20040,3480,3800,12800,23120,26920,28160,64800,-3480,ok
4792,46023692640,46023851960,159320,22480,3240,3520,14080,24840,28360,28440,65920,-3200,ok
4793,46023956320,46024157520,201200,20360,3280,3600,13280,26240,29840,68640,69120,-3320,ok
4794,46024261720,46024418040,156320,20600,3480,3760,13480,24680,28440,28440,65320,-3440,ok
4795,46024520320,46024673280,152960,19800,3480,3760,13480,23240,27000,28080,64560,-3440,ok
4796,46024774760,46024928240,153480,20040,3440,3760,13720,22920,26680,28240,64800,-3440,ok
4797,46025030440,46025185560,155120,20200,3440,3720,13120,24760,28480,28800,64520,-3440,ok
4798,46025287680,46025441200,153520,19920,3440,3720,13960,23320,27040,28120,64440,-3400,ok
4799,46025543240,46025696280,153040,19880,3480,3760,13040,23400,27160,28200,64760,-3480,ok
4800,46025798040,46025950840,152800,19920,3440,3680,13800,22680,26360,28080,64640,-3440,ok
4801,46026053160,46026208520,155360,20080,3440,3720,13280,24640,28360,28840,64800,-3440,ok
4802,46026310560,46026463560,153000,19800,3440,3720,13680,23480,27200,28120,64200,-3440,ok
4803,46026602560,46026760120,157560,21920,3520,3800,13280,24600,28400,28160,65760,-3480,ok
4804,46026863280,46027016600,153320,20240,3480,3760,13480,22600,26360,28040,65160,-3440,ok
4805,46027117000,46027272200,155200,20440,3440,3720,13120,24520,28240,28840,64560,-3440,ok
4806,46027372840,46027526520,153680,20520,3440,3720,13680,22640,26360,28400,64680,-3400,ok
4807,46027627520,46027780600,153080,20040,3440,3720,12840,23600,27320,28280,64600,-3440,ok
4808,46027881400,46028081760,200360,20280,3440,3720,13440,22680,26400,28160,112080,-3440,ok
4809,46028185960,46028343360,157400,20760,3280,3560,13240,25320,28880,28960,65520,-3240,ok
4810,46028444720,46028597240,152520,19920,3440,3560,13520,22760,26320,27880,64680,-3240,ok
4811,46028697760,46028850400,152640,19920,3480,3560,12800,23120,26680,28160,64880,-3280,ok
4812,46028951120,46029104160,153040,20200,3440,3600,13360,22440,26040,28000,65280,-3280,ok
4813,46029204560,46029359000,154440,20120,3440,3520,12960,24400,27920,28400,64840,-3240,ok
4814,46029493320,46029649320,156000,20760,3600,3720,13720,24360,28080,28080,65200,-3440,ok
4815,46029750920,46029904320,153400,20120,3600,3720,12880,23360,27080,28160,65040,-3480,ok
4816,46030003840,46030157440,153600,20320,3600,3720,14000,22320,26040,28240,64840,-3440,ok
4817,46030257760,46030412600,154840,20040,3600,3720,13160,24240,27960,28600,64880,-3400,ok
4818,46030512360,46030665800,153440,19880,3640,3760,13800,22800,26560,28320,64680,-3440,ok
4819,46030766440,46030919360,152920,19920,3560,3720,13320,22760,26480,28160,64880,-3400,ok
4820,46031019520,46031172240,152720,20080,3640,3800,14040,21840,25640,28160,64680,-3520,ok
4821,46031272560,46031426520,153960,19880,3600,3720,13200,23680,27400,28520,64760,-3400,ok
4822,46031526400,46031679280,152880,19880,3600,3720,13720,22800,26520,28320,64280,-3440,ok
4823,46031779280,46031932200,152920,19920,3800,3920,13280,22800,26720,28000,64800,-3600,ok
4824,46032086000,46032241960,155960,21880,3560,3720,13680,22280,26000,28440,65800,-3400,ok
4825,46032378320,46032535600,157280,21160,3800,3920,12960,25680,29600,28560,64840,-3640,ok
4826,46032636000,46032789680,153680,19960,3840,3960,14040,22600,26560,28400,64520,-3640,ok
4827,46032889440,46033043320,153880,20360,3760,3920,13440,23240,27160,28360,64400,-3600,ok
4828,46033143760,46033296720,152960,20000,3760,3920,13720,22120,26040,28280,64760,-3600,ok
4829,46033396560,46033551960,155400,20440,3800,3920,13440,24360,28280,28720,64360,-3640,ok
4830,46033653000,46033806640,153640,20120,3880,4000,13720,22600,26600,28280,64720,-3680,ok
4831,46033906480,46034060080,153600,20360,3920,4080,13480,22800,26880,28440,64280,-3760,ok
4832,46034160640,46034313360,152720,20120,3840,3960,13360,22520,26480,28280,64280,-3640,ok
4833,46034413520,46034567840,154320,20240,3760,3920,13280,23880,27800,28720,64120,-3600,ok
4834,46034668800,46034822000,153200,20160,3840,4000,13920,22280,26280,28280,64400,-3680,ok
4835,46034922000,46035075600,153600,20320,3920,4040,13360,22840,26880,28440,64400,-3720,ok
4836,46035176800,46035330120,153320,20280,3800,3960,13800,22160,26120,28280,64680,-3640,ok
4837,46035493760,46035656200,162440,22320,3800,3920,13160,27040,30960,29400,66400,-3600,ok
4838,46035759800,46035913440,153640,20080,3720,3840,13880,23680,27520,27800,64160,-3520,ok
4839,46036067080,46036223520,156440,22520,3920,4040,13800,22360,26400,28360,65160,-3720,ok
4840,46036325960,46036479880,153920,20440,3920,4040,13920,22520,26560,28040,64800,-3760,ok
4841,46036580800,46036735000,154200,20200,3760,3880,13120,24120,28000,28320,64400,-3600,ok
4842,46036834880,46036988200,153320,20560,3760,3880,13720,22680,26560,27920,64360,-3560,ok
4843,46037089320,46037242200,152880,20080,3760,3920,13200,23160,27080,28160,64200,-3600,ok
4844,46037342800,46037496120,153320,20280,3760,3880,13800,22920,26800,27800,64440,-3560,ok
4845,46037597120,46037751760,154640,20240,3760,3920,13040,24440,28360,28640,64200,-3600,ok
4846,46037852400,46038005960,153560,20360,3760,3840,13360,23360,27200,28240,64200,-3560,ok
4847,46038106560,46038259160,152600,19960,3600,3720,13160,22680,26400,28360,64560,-3440,ok
4848,46038396560,46038553080,156520,21560,3600,3760,13680,23680,27440,28360,65360,-3480,ok
4849,46038654160,46038808840,154680,20360,3600,3760,13000,23920,27680,28880,64600,-3440,ok
4850,46038909720,46039062960,153240,20200,3640,3800,13560,22360,26160,28360,64800,-3480,ok
4851,46039164400,46039317640,153240,20320,3600,3760,13120,22920,26680,28560,64400,-3440,ok
4852,46039418920,46039572120,153200,20400,3680,3800,14160,21640,25440,28560,64480,-3520,ok
4853,46039673640,46039829840,156200,20920,3440,3760,12960,25000,28760,28960,64600,-3440,ok
4854,46039931080,46040129280,198200,20360,3440,3760,13640,22600,26360,68200,69640,-3440,ok
4855,46040232480,46040387080,154600,20480,3360,3640,13360,23560,27200,28600,64960,-3360,ok
4856,46040488280,46040641480,153200,20040,3320,3600,13520,22200,25800,28520,65320,-3320,ok
4857,46040742520,46040897760,155240,20240,3280,3560,13880,23440,27000,29000,65080,-3240,ok
4858,46040999000,46041152600,153600,20200,3280,3600,13280,22480,26080,28760,65280,-3280,ok
4859,46041287240,46041443160,155920,21560,3440,3760,13080,24080,27840,28240,65200,-3440,ok
4860,46041544880,46041698440,153560,20200,3480,3800,13720,22240,26040,28440,65160,-3480,ok
4861,46041799000,46041955040,156040,20400,3440,3760,13240,24040,27800,29360,65240,-3440,ok
4862,46042055880,46042210080,154200,20120,3440,3720,13560,23040,26760,28680,65080,-3440,ok
4863,46042310760,46042464920,154160,20440,3480,3800,14040,21720,25520,28680,65480,-3480,ok
4864,46042565520,46042719360,153840,20000,3440,3760,13680,22320,26080,28840,65240,-3440,ok
4865,46042820320,46042975520,155200,20120,3440,3760,13160,24000,27760,29200,65000,-3480,ok
4866,46043076440,46043230080,153640,20040,3440,3760,14120,22160,25920,28680,64880,-3440,ok
4867,46043330760,46043484840,154080,20360,3440,3760,13440,22640,26400,28480,65400,-3440,ok
4868,46043585200,46043739280,154080,20200,3440,3760,13400,22760,26520,28560,65400,-3440,ok
4869,46043840440,46043995680,155240,20120,3480,3800,13160,23840,27640,29040,65240,-3440,ok
4870,46044147840,46044304960,157120,21240,3480,3720,13600,22800,26520,28760,67000,-3480,ok
4871,46044440440,46044595680,155240,21240,3480,3760,13240,24080,27840,28280,64640,-3480,ok
4872,46044696640,46044849200,152560,20360,3440,3760,13880,21400,25160,28600,64600,-3480,ok
4873,46044950360,46045105240,154880,20200,3480,3760,13080,24080,27840,29120,64600,-3440,ok
4874,46045205920,46045358880,152960,20040,3480,3760,13680,22280,26040,28800,64360,-3440,ok
4875,46045459320,46045612120,152800,20120,3440,3760,13480,22720,26480,28440,64280,-3440,ok
4876,46045712800,46045865000,152200,20320,3480,3800,13800,21640,25440,28480,64200,-3520,ok
4877,46045965920,46046121040,155120,20560,3480,3760,12960,24640,28400,29000,64200,-3480,ok
4878,46046222080,46046374800,152720,20240,3480,3760,14200,21680,25440,28640,64200,-3480,ok
4879,46046475520,46046628760,153240,20400,3480,3800,12760,23200,27000,28600,64480,-3480,ok
4880,46046730040,46046883240,153200,20680,3480,3800,14240,21320,25120,28920,64240,-3480,ok
4881,46046984920,46047139920,155000,20360,3480,3720,13280,23960,27680,29200,64440,-3440,ok
4882,46047305240,46047465720,160480,22560,3120,3400,13480,26080,29480,29120,65800,-3080,ok
4883,46047569280,46047723800,154520,20520,3520,3640,13600,23080,26720,28240,65280,-3360,ok
4884,46047824960,46047978720,153760,20240,3280,3560,13840,22480,26040,28520,65080,-3240,ok
4885,46048255880,46048417560,161680,22440,3440,3760,12920,25160,28920,30160,67240,-3440,ok
4886,46048522440,46048675600,153160,20240,3280,3520,14120,22680,26200,27920,64680,-3280,ok
4887,46048776400,46048928480,152080,20280,3280,3600,13400,22560,26160,27440,64800,-3280,ok
4888,46049028760,46049182960,154200,20320,3240,3560,13520,24200,27760,27920,64680,-3240,ok
4889,46049283720,46049435720,152000,20280,3240,3560,13560,22960,26520,27080,64560,-3240,ok
4890,46049536320,46049688760,152440,20200,3240,3520,13480,22800,26320,27680,64760,-3240,ok
4891,46049789320,46049941240,151920,20240,3280,3600,13240,23080,26680,27200,64600,-3320,ok
4892,46050041720,46050196480,154760,20440,3240,3560,13840,22600,26160,27640,66680,-3240,ok
4893,46050335160,46050493200,158040,22680,3440,3720,13120,24480,28200,27840,66240,-3480,ok
4894,46050594280,46050746760,152480,20120,3440,3760,13560,21840,25600,28080,65120,-3440,ok
4895,46050847320,46050999880,152560,20200,3440,3720,13400,22640,26360,27800,64760,-3400,ok
4896,46051099840,46051254280,154440,20240,3480,3720,13440,21960,25680,28600,66440,-3440,ok
4897,46051355160,46051508240,153080,20400,3400,3720,12960,23600,27320,28040,64360,-3400,ok
4898,46051608720,46051761240,152520,20360,3440,3720,13960,21520,25240,28000,64920,-3400,ok
4899,46051861880,46052062000,200120,20200,3440,3720,13440,22840,26560,27880,112000,-3400,ok
4900,46052166280,46052323800,157520,20400,3440,3760,13520,22600,26360,28960,68320,-3480,ok
4901,46052425560,46052578280,152720,20120,3400,3720,13560,22720,26440,28120,64480,-3400,ok
4902,46052678680,46052831320,152640,20120,3440,3760,13520,22120,25880,28440,64680,-3440,ok
4903,46052931920,46053084720,152800,20240,3440,3720,13440,22440,26160,28040,64920,-3440,ok
4904,46053219640,46053375480,155840,21320,3440,3760,14000,24160,27920,28200,64400,-3440,ok
4905,46053477800,46053630640,152840,20280,3480,3760,13120,22640,26400,28360,64680,-3480,ok
4906,46053731040,46053882720,151680,20280,3440,3760,13560,22120,25880,28120,63840,-3440,ok
4907,46053983920,46054136680,152760,20000,3560,3800,13760,22000,25800,28200,64960,-3520,ok
4908,46054236880,46054390800,153920,20240,3440,3760,13400,22200,25960,28280,66040,-3440,ok
4909,46054492640,46054645480,152840,20360,3480,3800,13440,22640,26440,28040,64600,-3520,ok
4910,46054745880,46054898320,152440,20320,3440,3760,14080,21800,25560,28320,64160,-3440,ok
4911,46054999480,46055152520,153040,20240,3520,3840,13640,22200,26040,28240,64880,-3520,ok
4912,46055252880,46055407000,154120,20200,3440,3760,13280,22800,26560,28320,65760,-3440,ok
4913,46055508600,46055660920,152320,20240,3480,3800,13520,22280,26080,28040,64440,-3480,ok
4914,46055761560,46055914320,152760,20320,3440,3760,13560,22320,26080,28240,64560,-3440,ok
4915,46056067520,46056224000,156480,23320,3280,3600,13600,22000,25600,28640,65320,-3280,ok
4916,46056361400,46056518960,157560,21560,3480,3720,14120,23200,26920,29320,65600,-3440,ok
4917,46056619840,46056773080,153240,20720,3440,3760,13040,23240,27000,28320,64160,-3440,ok
4918,46056872960,46057025720,152760,20280,3480,3720,13680,22200,25920,28480,64360,-3440,ok
4919,46057125680,46057278760,153080,20400,3480,3800,13680,22160,25960,28360,64680,-3480,ok
4920,46057379120,46057533400,154280,20520,3440,3760,13440,22120,25880,28440,66000,-3440,ok
4921,46057634400,46057787720,153320,20680,3440,3720,13000,23040,26760,28200,64640,-3400,ok
4922,46057888520,46058041040,152520,20320,3480,3760,13800,21760,25520,28600,64240,-3440,ok
4923,46058141680,46058295400,153720,20440,3440,3760,13440,22680,26440,28360,65040,-3440,ok
4924,46058396160,46058550680,154520,20480,3440,3760,13480,22280,26040,28320,66200,-3440,ok
4925,46058651000,46058804680,153680,20680,3440,3760,13360,22960,26720,28200,64720,-3440,ok
