seq,payload_len,total_len,t0_ns,t1_ns,rtt_ns,rtt_adj_ns,clock_overhead_ns,remote_turnaround_ns,rx_len,status
421,4,4,4257574368600,4257574523120,154520,153560,960,0,4,ok
422,4,4,4257574537800,4257574693360,155560,154600,960,0,4,ok
423,4,4,4257574707920,4257574862000,154080,153120,960,0,4,ok
424,4,4,4257574876600,4257575032880,156280,155320,960,0,4,ok
425,4,4,4257575047280,4257575202280,155000,154040,960,0,4,ok
426,4,4,4257575216840,4257575371760,154920,153960,960,0,4,ok
427,4,4,4257575386440,4257575540920,154480,153520,960,0,4,ok
428,4,4,4257575555480,4257575710440,154960,154000,960,0,4,ok
429,4,4,4257575724920,4257575879680,154760,153800,960,0,4,ok
430,4,4,4257575894280,4257576103280,209000,208040,960,0,4,ok
431,4,4,4257576118520,4257576278680,160160,159200,960,0,4,ok
432,4,4,4257576331880,4257576497960,166080,165120,960,0,4,ok
433,4,4,4257576512760,4257576667880,155120,154160,960,0,4,ok
434,4,4,4257576682480,4257576838760,156280,155320,960,0,4,ok
435,4,4,4257576853400,4257577010920,157520,156560,960,0,4,ok
436,4,4,4257577025600,4257577181280,155680,154720,960,0,4,ok
437,4,4,4257577195840,4257577350840,155000,154040,960,0,4,ok
438,4,4,4257577365320,4257577521000,155680,154720,960,0,4,ok
439,4,4,4257577535600,4257577690920,155320,154360,960,0,4,ok
440,4,4,4257577705520,4257577860760,155240,154280,960,0,4,ok
441,4,4,4257577875280,4257578031200,155920,154960,960,0,4,ok
442,4,4,4257578045720,4257578204080,158360,157400,960,0,4,ok
443,4,4,4257578218600,4257578374720,156120,155160,960,0,4,ok
444,4,4,4257578389280,4257578544760,155480,154520,960,0,4,ok
445,4,4,4257578559440,4257578714440,155000,154040,960,0,4,ok
446,4,4,4257578728880,4257578884720,155840,154880,960,0,4,ok
447,4,4,4257578899200,4257579055160,155960,155000,960,0,4,ok
448,4,4,4257579069720,4257579227600,157880,156920,960,0,4,ok
449,4,4,4257579274600,4257579438640,164040,163080,960,0,4,ok
450,4,4,4257579453400,4257579609680,156280,155320,960,0,4,ok
451,4,4,4257579624320,4257579778760,154440,153480,960,0,4,ok
452,4,4,4257579793360,4257579948280,154920,153960,960,0,4,ok
453,4,4,4257579963000,4257580169200,206200,205240,960,0,4,ok
454,4,4,4257580184040,4257580343360,159320,158360,960,0,4,ok
455,4,4,4257580357840,4257580513120,155280,154320,960,0,4,ok
456,4,4,4257580527760,4257580683640,155880,154920,960,0,4,ok
457,4,4,4257580698320,4257580853440,155120,154160,960,0,4,ok
458,4,4,4257580867960,4257581023920,155960,155000,960,0,4,ok
459,4,4,4257581038440,4257581195280,156840,155880,960,0,4,ok
460,4,4,4257581209880,4257581366760,156880,155920,960,0,4,ok
461,4,4,4257581381360,4257581536240,154880,153920,960,0,4,ok
462,4,4,4257581550840,4257581706960,156120,155160,960,0,4,ok
463,4,4,4257581721480,4257581885320,163840,162880,960,0,4,ok
464,4,4,4257581899840,4257582057920,158080,157120,960,0,4,ok
465,4,4,4257582072560,4257582227600,155040,154080,960,0,4,ok
466,4,4,4257582278760,4257582448560,169800,168840,960,0,4,ok
467,4,4,4257582463320,4257582619280,155960,155000,960,0,4,ok
468,4,4,4257582633840,4257582789600,155760,154800,960,0,4,ok
469,4,4,4257582804240,4257582960440,156200,155240,960,0,4,ok
470,4,4,4257582975080,4257583131400,156320,155360,960,0,4,ok
471,4,4,4257583146040,4257583303440,157400,156440,960,0,4,ok
472,4,4,4257583317960,4257583473880,155920,154960,960,0,4,ok
473,4,4,4257583488480,4257583643640,155160,154200,960,0,4,ok
474,4,4,4257583658200,4257583813800,155600,154640,960,0,4,ok
475,4,4,4257583828400,4257583984200,155800,154840,960,0,4,ok
476,4,4,4257583998720,4257584209240,210520,209560,960,0,4,ok
477,4,4,4257584224240,4257584380120,155880,154920,960,0,4,ok
478,4,4,4257584394640,4257584550080,155440,154480,960,0,4,ok
479,4,4,4257584564640,4257584718880,154240,153280,960,0,4,ok
480,4,4,4257584733240,4257584887640,154400,153440,960,0,4,ok
481,4,4,4257584902240,4257585056520,154280,153320,960,0,4,ok
482,4,4,4257585071000,4257585225960,154960,154000,960,0,4,ok
483,4,4,4257585306680,4257585479720,173040,172080,960,0,4,ok
484,4,4,4257585495040,4257585650200,155160,154200,960,0,4,ok
485,4,4,4257585664800,4257585818920,154120,153160,960,0,4,ok
486,4,4,4257585833520,4257585988960,155440,154480,960,0,4,ok
487,4,4,4257586003680,4257586158200,154520,153560,960,0,4,ok
488,4,4,4257586172720,4257586328240,155520,154560,960,0,4,ok
489,4,4,4257586342680,4257586498280,155600,154640,960,0,4,ok
490,4,4,4257586513040,4257586669600,156560,155600,960,0,4,ok
491,4,4,4257586684240,4257586838240,154000,153040,960,0,4,ok
492,4,4,4257586852760,4257587007720,154960,154000,960,0,4,ok
493,4,4,4257587022240,4257587175720,153480,152520,960,0,4,ok
494,4,4,4257587190280,4257587345640,155360,154400,960,0,4,ok
495,4,4,4257587360280,4257587516360,156080,155120,960,0,4,ok
496,4,4,4257587530960,4257587686200,155240,154280,960,0,4,ok
497,4,4,4257587700680,4257587854280,153600,152640,960,0,4,ok
498,4,4,4257587868800,4257588081520,212720,211760,960,0,4,ok
499,4,4,4257588096640,4257588261040,164400,163440,960,0,4,ok
500,4,4,4257588314120,4257588478920,164800,163840,960,0,4,ok
501,4,4,4257588493840,4257588651400,157560,156600,960,0,4,ok
502,4,4,4257588666000,4257588821280,155280,154320,960,0,4,ok
503,4,4,4257588835880,4257588990400,154520,153560,960,0,4,ok
504,4,4,4257589005080,4257589160120,155040,154080,960,0,4,ok
505,4,4,4257589174680,4257589329720,155040,154080,960,0,4,ok
506,4,4,4257589344200,4257589499040,154840,153880,960,0,4,ok
507,4,4,4257589513600,4257589669480,155880,154920,960,0,4,ok
508,4,4,4257589684120,4257589839240,155120,154160,960,0,4,ok
509,4,4,4257589853800,4257590008600,154800,153840,960,0,4,ok
510,4,4,4257590023080,4257590177440,154360,153400,960,0,4,ok
511,4,4,4257590192000,4257590346760,154760,153800,960,0,4,ok
512,4,4,4257590361400,4257590516880,155480,154520,960,0,4,ok
513,4,4,4257590531480,4257590688480,157000,156040,960,0,4,ok
514,4,4,4257590702920,4257590858360,155440,154480,960,0,4,ok
515,4,4,4257590908400,4257591082320,173920,172960,960,0,4,ok
516,4,4,4257591097280,4257591252640,155360,154400,960,0,4,ok
517,4,4,4257591302240,4257591466320,164080,163120,960,0,4,ok
518,4,4,4257591481000,4257591636080,155080,154120,960,0,4,ok
519,4,4,4257591650720,4257591807640,156920,155960,960,0,4,ok
520,4,4,4257591822200,4257591977840,155640,154680,960,0,4,ok
521,4,4,4257591992440,4257592205840,213400,212440,960,0,4,ok
522,4,4,4257592220920,4257592376720,155800,154840,960,0,4,ok
523,4,4,4257592391360,4257592545400,154040,153080,960,0,4,ok
524,4,4,4257592560080,4257592715160,155080,154120,960,0,4,ok
525,4,4,4257592729760,4257592886840,157080,156120,960,0,4,ok
526,4,4,4257592901400,4257593056560,155160,154200,960,0,4,ok
527,4,4,4257593071040,4257593225200,154160,153200,960,0,4,ok
528,4,4,4257593239880,4257593394960,155080,154120,960,0,4,ok
529,4,4,4257593409560,4257593564040,154480,153520,960,0,4,ok
530,4,4,4257593578640,4257593733560,154920,153960,960,0,4,ok
531,4,4,4257593748080,4257593904560,156480,155520,960,0,4,ok
532,4,4,4257593919360,4257594075240,155880,154920,960,0,4,ok
533,4,4,4257594089880,4257594243920,154040,153080,960,0,4,ok
534,4,4,4257594295440,4257594461720,166280,165320,960,0,4,ok
535,4,4,4257594476560,4257594631280,154720,153760,960,0,4,ok
536,4,4,4257594646080,4257594801160,155080,154120,960,0,4,ok
537,4,4,4257594815920,4257594974400,158480,157520,960,0,4,ok
538,4,4,4257594989280,4257595144440,155160,154200,960,0,4,ok
539,4,4,4257595159040,4257595314040,155000,154040,960,0,4,ok
540,4,4,4257595328560,4257595483000,154440,153480,960,0,4,ok
541,4,4,4257595497560,4257595652360,154800,153840,960,0,4,ok
542,4,4,4257595666960,4257595821840,154880,153920,960,0,4,ok
543,4,4,4257595836440,4257595993520,157080,156120,960,0,4,ok
544,4,4,4257596056720,4257596220680,163960,163000,960,0,4,ok
545,4,4,4257596235400,4257596389640,154240,153280,960,0,4,ok
546,4,4,4257596404280,4257596558400,154120,153160,960,0,4,ok
547,4,4,4257596572920,4257596726960,154040,153080,960,0,4,ok
548,4,4,4257596741440,4257596895040,153600,152640,960,0,4,ok
549,4,4,4257596909520,4257597065880,156360,155400,960,0,4,ok
550,4,4,4257597080480,4257597234760,154280,153320,960,0,4,ok
551,4,4,4257597361080,4257597538760,177680,176720,960,0,4,ok
552,4,4,4257597553560,4257597708320,154760,153800,960,0,4,ok
553,4,4,4257597722880,4257597877560,154680,153720,960,0,4,ok
554,4,4,4257597892200,4257598048920,156720,155760,960,0,4,ok
555,4,4,4257598063560,4257598218800,155240,154280,960,0,4,ok
556,4,4,4257598233400,4257598387560,154160,153200,960,0,4,ok
557,4,4,4257598402000,4257598556560,154560,153600,960,0,4,ok
558,4,4,4257598571280,4257598725560,154280,153320,960,0,4,ok
559,4,4,4257598740240,4257598895120,154880,153920,960,0,4,ok
560,4,4,4257598909640,4257599066480,156840,155880,960,0,4,ok
561,4,4,4257599081040,4257599236520,155480,154520,960,0,4,ok
562,4,4,4257599251120,4257599405240,154120,153160,960,0,4,ok
563,4,4,4257599419920,4257599574720,154800,153840,960,0,4,ok
564,4,4,4257599589200,4257599743080,153880,152920,960,0,4,ok
565,4,4,4257599757600,4257599911560,153960,153000,960,0,4,ok
566,4,4,4257599926040,4257600132200,206160,205200,960,0,4,ok
567,4,4,4257600147080,4257600306720,159640,158680,960,0,4,ok
568,4,4,4257600360480,4257600526560,166080,165120,960,0,4,ok
569,4,4,4257600541200,4257600696880,155680,154720,960,0,4,ok
570,4,4,4257600711480,4257600865880,154400,153440,960,0,4,ok
571,4,4,4257600880440,4257601035800,155360,154400,960,0,4,ok
572,4,4,4257601050360,4257601207760,157400,156440,960,0,4,ok
573,4,4,4257601222280,4257601378640,156360,155400,960,0,4,ok
574,4,4,4257601393080,4257601548120,155040,154080,960,0,4,ok
575,4,4,4257601562720,4257601718200,155480,154520,960,0,4,ok
576,4,4,4257601732800,4257601888040,155240,154280,960,0,4,ok
577,4,4,4257601902640,4257602058360,155720,154760,960,0,4,ok
578,4,4,4257602072840,4257602229320,156480,155520,960,0,4,ok
579,4,4,4257602243920,4257602399840,155920,154960,960,0,4,ok
580,4,4,4257602414400,4257602570040,155640,154680,960,0,4,ok
581,4,4,4257602584680,4257602740360,155680,154720,960,0,4,ok
582,4,4,4257602754720,4257602909560,154840,153880,960,0,4,ok
583,4,4,4257602924160,4257603080000,155840,154880,960,0,4,ok
584,4,4,4257603094640,4257603252200,157560,156600,960,0,4,ok
585,4,4,4257603299200,4257603465480,166280,165320,960,0,4,ok
586,4,4,4257603480200,4257603635520,155320,154360,960,0,4,ok
587,4,4,4257603650160,4257603804920,154760,153800,960,0,4,ok
588,4,4,4257603819520,4257603975160,155640,154680,960,0,4,ok
589,4,4,4257603989760,4257604202160,212400,211440,960,0,4,ok
590,4,4,4257604217200,4257604374400,157200,156240,960,0,4,ok
591,4,4,4257604389000,4257604542400,153400,152440,960,0,4,ok
592,4,4,4257604557040,4257604711720,154680,153720,960,0,4,ok
593,4,4,4257604726400,4257604879800,153400,152440,960,0,4,ok
594,4,4,4257604894400,4257605048040,153640,152680,960,0,4,ok
595,4,4,4257605062560,4257605215840,153280,152320,960,0,4,ok
596,4,4,4257605230480,4257605386440,155960,155000,960,0,4,ok
597,4,4,4257605401080,4257605554440,153360,152400,960,0,4,ok
598,4,4,4257605569040,4257605723400,154360,153400,960,0,4,ok
599,4,4,4257605737840,4257605891080,153240,152280,960,0,4,ok
600,4,4,4257605905720,4257606060480,154760,153800,960,0,4,ok
601,4,4,4257606075080,4257606228640,153560,152600,960,0,4,ok
602,4,4,4257606281000,4257606447760,166760,165800,960,0,4,ok
603,4,4,4257606462400,4257606616760,154360,153400,960,0,4,ok
604,4,4,4257606631280,4257606785840,154560,153600,960,0,4,ok
605,4,4,4257606800480,4257606955120,154640,153680,960,0,4,ok
606,4,4,4257606969760,4257607125000,155240,154280,960,0,4,ok
607,4,4,4257607139560,4257607294280,154720,153760,960,0,4,ok
608,4,4,4257607308760,4257607465480,156720,155760,960,0,4,ok
609,4,4,4257607480120,4257607635320,155200,154240,960,0,4,ok
610,4,4,4257607649960,4257607804480,154520,153560,960,0,4,ok
611,4,4,4257607819040,4257607973680,154640,153680,960,0,4,ok
612,4,4,4257607988160,4257608196560,208400,207440,960,0,4,ok
613,4,4,4257608211720,4257608366520,154800,153840,960,0,4,ok
614,4,4,4257608381040,4257608536000,154960,154000,960,0,4,ok
615,4,4,4257608550640,4257608704920,154280,153320,960,0,4,ok
616,4,4,4257608719360,4257608872680,153320,152360,960,0,4,ok
617,4,4,4257608887280,4257609041600,154320,153360,960,0,4,ok
618,4,4,4257609056280,4257609210160,153880,152920,960,0,4,ok
619,4,4,4257609291840,4257609463880,172040,171080,960,0,4,ok
620,4,4,4257609478800,4257609635680,156880,155920,960,0,4,ok
621,4,4,4257609650400,4257609804200,153800,152840,960,0,4,ok
622,4,4,4257609818680,4257609973720,155040,154080,960,0,4,ok
623,4,4,4257609988320,4257610142600,154280,153320,960,0,4,ok
624,4,4,4257610157240,4257610311280,154040,153080,960,0,4,ok
625,4,4,4257610325760,4257610479680,153920,152960,960,0,4,ok
626,4,4,4257610494360,4257610650440,156080,155120,960,0,4,ok
627,4,4,4257610665120,4257610819880,154760,153800,960,0,4,ok
628,4,4,4257610834360,4257610988520,154160,153200,960,0,4,ok
629,4,4,4257611003000,4257611156640,153640,152680,960,0,4,ok
630,4,4,4257611171200,4257611325600,154400,153440,960,0,4,ok
631,4,4,4257611340200,4257611495120,154920,153960,960,0,4,ok
632,4,4,4257611509640,4257611665320,155680,154720,960,0,4,ok
633,4,4,4257611679800,4257611834000,154200,153240,960,0,4,ok
634,4,4,4257611848560,4257612048640,200080,199120,960,0,4,ok
635,4,4,4257612065080,4257612228160,163080,162120,960,0,4,ok
636,4,4,4257612280600,4257612446760,166160,165200,960,0,4,ok
637,4,4,4257612461360,4257612616840,155480,154520,960,0,4,ok
638,4,4,4257612631240,4257612787600,156360,155400,960,0,4,ok
639,4,4,4257612802200,4257612957360,155160,154200,960,0,4,ok
640,4,4,4257612971760,4257613126080,154320,153360,960,0,4,ok
641,4,4,4257613140680,4257613296000,155320,154360,960,0,4,ok
642,4,4,4257613310240,4257613464920,154680,153720,960,0,4,ok
643,4,4,4257613479520,4257613634120,154600,153640,960,0,4,ok
644,4,4,4257613648600,4257613805840,157240,156280,960,0,4,ok
645,4,4,4257613820400,4257613976240,155840,154880,960,0,4,ok
646,4,4,4257613990480,4257614144720,154240,153280,960,0,4,ok
647,4,4,4257614159360,4257614314000,154640,153680,960,0,4,ok
648,4,4,4257614328480,4257614483640,155160,154200,960,0,4,ok
649,4,4,4257614498160,4257614653360,155200,154240,960,0,4,ok
650,4,4,4257614667680,4257614823560,155880,154920,960,0,4,ok
651,4,4,4257614838120,4257614993320,155200,154240,960,0,4,ok
652,4,4,4257615007720,4257615162680,154960,154000,960,0,4,ok
653,4,4,4257615209320,4257615375080,165760,164800,960,0,4,ok
654,4,4,4257615389600,4257615543120,153520,152560,960,0,4,ok
655,4,4,4257615557720,4257615712200,154480,153520,960,0,4,ok
656,4,4,4257615726720,4257615883160,156440,155480,960,0,4,ok
657,4,4,4257615897760,4257616107080,209320,208360,960,0,4,ok
658,4,4,4257616122120,4257616281880,159760,158800,960,0,4,ok
659,4,4,4257616296200,4257616451200,155000,154040,960,0,4,ok
660,4,4,4257616465880,4257616621800,155920,154960,960,0,4,ok
661,4,4,4257616636440,4257616791280,154840,153880,960,0,4,ok
662,4,4,4257616805880,4257616963040,157160,156200,960,0,4,ok
663,4,4,4257616977560,4257617133080,155520,154560,960,0,4,ok
664,4,4,4257617147560,4257617303040,155480,154520,960,0,4,ok
665,4,4,4257617317600,4257617472600,155000,154040,960,0,4,ok
666,4,4,4257617487200,4257617642320,155120,154160,960,0,4,ok
667,4,4,4257617656640,4257617811760,155120,154160,960,0,4,ok
668,4,4,4257617826360,4257617983480,157120,156160,960,0,4,ok
669,4,4,4257617998040,4257618153520,155480,154520,960,0,4,ok
670,4,4,4257618204600,4257618370480,165880,164920,960,0,4,ok
671,4,4,4257618385080,4257618541240,156160,155200,960,0,4,ok
672,4,4,4257618555800,4257618712200,156400,155440,960,0,4,ok
673,4,4,4257618726640,4257618882560,155920,154960,960,0,4,ok
674,4,4,4257618897040,4257619054880,157840,156880,960,0,4,ok
675,4,4,4257619069360,4257619225560,156200,155240,960,0,4,ok
676,4,4,4257619239880,4257619395640,155760,154800,960,0,4,ok
677,4,4,4257619410200,4257619566160,155960,155000,960,0,4,ok
678,4,4,4257619580680,4257619736240,155560,154600,960,0,4,ok
679,4,4,4257619750760,4257619906240,155480,154520,960,0,4,ok
680,4,4,4257619920600,4257620126400,205800,204840,960,0,4,ok
681,4,4,4257620141080,4257620301840,160760,159800,960,0,4,ok
682,4,4,4257620316480,4257620471640,155160,154200,960,0,4,ok
683,4,4,4257620486240,4257620642320,156080,155120,960,0,4,ok
684,4,4,4257620656680,4257620812400,155720,154760,960,0,4,ok
685,4,4,4257620826920,4257620983240,156320,155360,960,0,4,ok
686,4,4,4257620997760,4257621155920,158160,157200,960,0,4,ok
687,4,4,4257621237160,4257621410960,173800,172840,960,0,4,ok
688,4,4,4257621425840,4257621582080,156240,155280,960,0,4,ok
689,4,4,4257621596760,4257621752600,155840,154880,960,0,4,ok
690,4,4,4257621767120,4257621923440,156320,155360,960,0,4,ok
691,4,4,4257621938000,4257622096560,158560,157600,960,0,4,ok
692,4,4,4257622111120,4257622268400,157280,156320,960,0,4,ok
693,4,4,4257622282840,4257622438440,155600,154640,960,0,4,ok
694,4,4,4257622452920,4257622609320,156400,155440,960,0,4,ok
695,4,4,4257622623840,4257622779680,155840,154880,960,0,4,ok
696,4,4,4257622794280,4257622950520,156240,155280,960,0,4,ok
697,4,4,4257622965000,4257623120480,155480,154520,960,0,4,ok
698,4,4,4257623135000,4257623293280,158280,157320,960,0,4,ok
699,4,4,4257623307880,4257623464840,156960,156000,960,0,4,ok
700,4,4,4257623479400,4257623635240,155840,154880,960,0,4,ok
701,4,4,4257623649640,4257623805160,155520,154560,960,0,4,ok
702,4,4,4257623819720,4257623975440,155720,154760,960,0,4,ok
703,4,4,4257623990000,4257624206280,216280,215320,960,0,4,ok
704,4,4,4257624259720,4257624427600,167880,166920,960,0,4,ok
705,4,4,4257624442400,4257624596520,154120,153160,960,0,4,ok
706,4,4,4257624610880,4257624764800,153920,152960,960,0,4,ok
707,4,4,4257624779360,4257624934320,154960,154000,960,0,4,ok
708,4,4,4257624948760,4257625103040,154280,153320,960,0,4,ok
709,4,4,4257625117600,4257625274680,157080,156120,960,0,4,ok
710,4,4,4257625288920,4257625443480,154560,153600,960,0,4,ok
711,4,4,4257625458080,4257625612840,154760,153800,960,0,4,ok
712,4,4,4257625627320,4257625781120,153800,152840,960,0,4,ok
713,4,4,4257625795680,4257625950120,154440,153480,960,0,4,ok
714,4,4,4257625964400,4257626117840,153440,152480,960,0,4,ok
715,4,4,4257626132400,4257626288880,156480,155520,960,0,4,ok
716,4,4,4257626303280,4257626458040,154760,153800,960,0,4,ok
717,4,4,4257626472640,4257626626680,154040,153080,960,0,4,ok
718,4,4,4257626640920,4257626794120,153200,152240,960,0,4,ok
719,4,4,4257626808720,4257626963320,154600,153640,960,0,4,ok
720,4,4,4257626977640,4257627132080,154440,153480,960,0,4,ok
721,4,4,4257627178760,4257627344960,166200,165240,960,0,4,ok
722,4,4,4257627359520,4257627515120,155600,154640,960,0,4,ok
723,4,4,4257627529720,4257627683080,153360,152400,960,0,4,ok
724,4,4,4257627697600,4257627851600,154000,153040,960,0,4,ok
725,4,4,4257627866200,4257628064640,198440,197480,960,0,4,ok
726,4,4,4257628079720,4257628242400,162680,161720,960,0,4,ok
727,4,4,4257628256880,4257628412600,155720,154760,960,0,4,ok
728,4,4,4257628427040,4257628582920,155880,154920,960,0,4,ok
729,4,4,4257628597520,4257628749960,152440,151480,960,0,4,ok
730,4,4,4257628764400,4257628918440,154040,153080,960,0,4,ok
731,4,4,4257628932840,4257629086320,153480,152520,960,0,4,ok
732,4,4,4257629100720,4257629255480,154760,153800,960,0,4,ok
733,4,4,4257629270120,4257629424640,154520,153560,960,0,4,ok
734,4,4,4257629438960,4257629594080,155120,154160,960,0,4,ok
735,4,4,4257629608520,4257629761640,153120,152160,960,0,4,ok
736,4,4,4257629776040,4257629930560,154520,153560,960,0,4,ok
737,4,4,4257629945120,4257630097800,152680,151720,960,0,4,ok
738,4,4,4257630147840,4257630313480,165640,164680,960,0,4,ok
739,4,4,4257630328080,4257630483680,155600,154640,960,0,4,ok
740,4,4,4257630498160,4257630653120,154960,154000,960,0,4,ok
741,4,4,4257630667720,4257630820840,153120,152160,960,0,4,ok
742,4,4,4257630835280,4257630988480,153200,152240,960,0,4,ok
743,4,4,4257631003000,4257631156800,153800,152840,960,0,4,ok
