seq,t0_ns,t1_ns,rtt_ns,syscall_in,notify,fwd_raw,turnaround,rev_raw,transport,workwait,wake,residual,status
5494,45974868640,45975017560,148920,20920,3280,3800,13040,20800,24600,28080,62160,-3160,ok
5495,45975117000,45975268200,151200,20680,3400,3920,13000,21240,25160,28800,63400,-3240,ok
5496,45975368760,45975517760,149000,20800,3280,3800,12920,21320,25120,28160,61880,-3160,ok
5497,45975617480,45975765760,148280,20760,3400,3960,13080,20840,24800,28200,61320,-3280,ok
5498,45975865800,45976059840,194040,20760,3240,3720,13040,21120,24840,28000,107280,-3120,ok
5499,45976160880,45976315040,154160,21120,3080,3760,12560,22560,26320,29240,64920,-3080,ok
5500,45976416800,45976566280,149480,20800,3280,3760,13160,21080,24840,28560,61960,-3120,ok
5501,45976666400,45976815320,148920,20600,3400,3920,12800,21160,25080,28160,62160,-3280,ok
5502,45976916160,45977065080,148920,20640,3320,3800,12880,21040,24840,28360,62040,-3160,ok
5503,45977201520,45977358120,156600,21920,3400,3880,13000,23200,27080,28920,65520,-3240,ok
5504,45977459720,45977609600,149880,20600,3240,3760,13040,21600,25360,28400,62320,-3080,ok
5505,45977708560,45977858600,150040,20960,3400,3880,12640,21480,25360,28240,62680,-3240,ok
5506,45977958560,45978108080,149520,20880,3240,3760,12920,21320,25080,28280,62280,-3160,ok
5507,45978207520,45978358800,151280,20680,3440,3880,13040,21160,25040,28240,64120,-3280,ok
5508,45978459080,45978608440,149360,20680,3240,3760,12720,21400,25160,28240,62400,-3080,ok
5509,45978707760,45978857120,149360,21040,3400,3880,13120,20960,24840,28200,62000,-3240,ok
5510,45978957600,45979106440,148840,20760,3280,3760,13000,21200,24960,28480,61520,-3160,ok
5511,45979206240,45979356040,149800,20760,3400,3920,12840,21680,25600,28120,62320,-3240,ok
5512,45979456200,45979607600,151400,20760,3280,3840,13440,22200,26040,28640,62400,-3160,ok
5513,45979708000,45979857400,149400,20640,3400,3880,12320,22120,26000,27920,62400,-3280,ok
5514,45980075200,45980233360,158160,24200,3120,3760,13120,23120,26880,29360,64640,-3160,ok
5515,45980338720,45980490600,151880,20960,3320,3800,12960,22000,25800,28040,64000,-3200,ok
5516,45980590880,45980740000,149120,20560,3400,3920,13040,21160,25080,28120,62160,-3240,ok
5517,45980839960,45980989480,149520,20560,3280,3760,12560,21840,25600,27920,62720,-3120,ok
5518,45981089320,45981238040,148720,21120,3440,3960,13000,21000,24960,27880,61640,-3320,ok
5519,45981337560,45981488920,151360,20720,3240,3800,12880,21800,25600,27680,64320,-3080,ok
5520,45981588520,45981738280,149760,20840,3480,3960,12880,21680,25640,27800,62440,-3320,ok
5521,45981838600,45981987440,148840,20720,3320,3800,12560,21520,25320,27600,62480,-3160,ok
5522,45982087120,45982244400,157280,20880,3400,4040,13000,29240,33280,28000,62040,-3320,ok
5523,45982345280,45982494800,149520,21000,3240,3800,12600,21720,25520,28200,62040,-3080,ok
5524,45982594320,45982746640,152320,20560,3360,3760,12720,23080,26840,28480,63600,-3240,ok
5525,45982885400,45983040280,154880,22320,3440,3960,12480,24120,28080,28440,63440,-3320,ok
5526,45983142760,45983292520,149760,20680,3280,3880,13000,21320,25200,28080,62640,-3120,ok
5527,45983392200,45983541080,148880,21120,3400,4000,12840,21520,25520,27400,61840,-3240,ok
5528,45983640880,45983793120,152240,21040,3240,3800,12720,23080,26880,28600,62840,-3080,ok
5529,45983894280,45984093040,198760,21000,3400,3920,13000,21560,25480,27960,111240,-3320,ok
5530,45984195520,45984347320,151800,21320,3280,3760,12640,22520,26280,28120,63320,-3160,ok
5531,45984447680,45984597080,149400,20640,3400,3960,12920,21680,25640,27560,62520,-3280,ok
5532,45984697120,45984849040,151920,20920,3200,3840,12880,22640,26480,28080,63440,-3080,ok
5533,45984949720,45985099920,150200,20760,3400,3960,12760,21840,25800,27920,62840,-3280,ok
5534,45985200800,45985350920,150120,20920,3280,3720,12760,21720,25440,28120,62720,-3120,ok
5535,45985450760,45985599960,149200,20640,3400,3920,12560,21680,25600,27640,62600,-3240,ok
5536,45985700520,45985852840,152320,21240,3280,3760,13040,22680,26440,28280,63160,-3120,ok
5537,45985988880,45986144600,155720,22360,3360,3880,12520,23920,27800,28200,64760,-3280,ok
5538,45986246880,45986397200,150320,20960,3280,3800,12960,21480,25280,27720,63320,-3200,ok
5539,45986497160,45986646720,149560,20760,3440,3920,12920,21400,25320,27880,62520,-3280,ok
5540,45986746680,45986897800,151120,20880,3240,3800,12840,22400,26200,28240,62840,-3120,ok
5541,45986998280,45987147840,149560,20920,3400,3880,12800,21520,25400,27920,62360,-3240,ok
5542,45987248320,45987397360,149040,20600,3280,3760,12960,21320,25080,27720,62480,-3080,ok
5543,45987497640,45987647320,149680,20640,3400,3760,13360,20720,24480,28360,62680,-3240,ok
5544,45987747600,45987899480,151880,20320,3240,3800,13400,22520,26320,28400,63280,-3080,ok
5545,45988050120,45988202520,152400,23560,3120,3760,12880,20920,24680,28040,63240,-3120,ok
5546,45988304760,45988454320,149560,20560,3240,3720,13160,21280,25000,28040,62680,-3120,ok
5547,45988554040,45988703560,149520,20440,3400,3920,12880,21520,25440,28200,62400,-3240,ok
5548,45988840760,45988999080,158320,21560,3440,3960,13600,25520,29480,29040,64520,-3320,ok
5549,45989100720,45989250800,150080,20480,3240,3720,12960,21760,25480,28200,62800,-3080,ok
5550,45989350960,45989500440,149480,20520,3400,3880,13440,21240,25120,28000,62240,-3240,ok
5551,45989600000,45989750440,150440,20480,3240,3760,13400,21520,25280,28320,62800,-3080,ok
5552,45989850320,45990002280,151960,21000,3360,3880,13440,22280,26160,28600,62680,-3280,ok
5553,45990103240,45990253240,150000,20360,3200,3760,13800,21120,24880,28120,62760,-3120,ok
5554,45990352840,45990502480,149640,20520,3360,3880,13320,21520,25400,28040,62240,-3240,ok
5555,45990602760,45990752800,150040,20160,3240,3720,13400,21640,25360,28440,62520,-3080,ok
5556,45990853240,45991005880,152640,20520,3360,3880,13240,21920,25800,28960,64000,-3240,ok
5557,45991106600,45991256040,149440,20400,3240,3760,13480,21120,24880,28200,62320,-3080,ok
5558,45991356200,45991505600,149400,20480,3440,3920,13160,21520,25440,28040,62120,-3280,ok
5559,45991668520,45991827480,158960,22960,3000,3640,13720,24520,28160,29680,64480,-3040,ok
5560,45991931280,45992128800,197520,20680,3280,3760,13120,23120,26880,68000,68640,-3080,ok
5561,45992232480,45992385040,152560,20840,3440,3920,13680,22600,26520,28400,62960,-3280,ok
5562,45992484120,45992635200,151080,21080,3240,3600,13200,21920,25520,28280,62880,-3120,ok
5563,45992735280,45992884920,149640,20720,3360,3880,13280,20800,24680,28120,62720,-3240,ok
5564,45992984680,45993136880,152200,20760,3240,3760,13120,22600,26360,28800,63000,-3080,ok
5565,45993237640,45993388600,150960,20840,3400,3960,13360,21520,25480,28360,62760,-3240,ok
5566,45993487920,45993638240,150320,20800,3240,3800,13320,21320,25120,28160,62800,-3120,ok
5567,45993738440,45993889440,151000,20840,3360,3960,13360,21560,25520,28520,62640,-3240,ok
5568,45993988920,45994142160,153240,20880,3280,3800,13240,21520,25320,28880,64760,-3120,ok
5569,45994242320,45994393480,151160,21160,3360,3880,13360,21320,25200,28360,62920,-3200,ok
5570,45994530600,45994685800,155200,22080,3440,3920,13280,23280,27200,28280,64200,-3280,ok
5571,45994790160,45994940160,150000,21080,3280,3760,13720,20720,24480,28200,62400,-3160,ok
5572,45995040000,45995192240,152240,21080,3400,3960,13200,21200,25160,28840,63840,-3280,ok
5573,45995292520,45995441760,149240,21000,3240,3760,13360,20800,24560,28240,61960,-3120,ok
5574,45995541320,45995691600,150280,20800,3400,3920,13560,21160,25080,27920,62800,-3280,ok
5575,45995791240,45995941440,150200,21000,3200,3800,13240,21320,25120,28520,62240,-3120,ok
5576,45996094200,45996250720,156520,23080,3080,3760,13240,22280,26040,29040,65120,-3080,ok
5577,45996351920,45996501360,149440,20960,3200,3760,13240,21000,24760,28280,62080,-3080,ok
5578,45996601640,45996751600,149960,20440,3440,3920,13080,21200,25120,28680,62440,-3240,ok
5579,45996851920,45997001400,149480,20800,3200,3720,13360,20600,24320,28840,62000,-3040,ok
5580,45997101720,45997253400,151680,20680,3400,3880,13080,21480,25360,28200,64240,-3280,ok
5581,45997353240,45997502160,148920,20520,3240,3720,13440,20600,24320,28360,62160,-3120,ok
5582,45997638000,45997793120,155120,22160,3400,3800,13520,23280,27080,28440,63840,-3320,ok
5583,45997894640,45998044840,150200,20560,3240,3760,13360,21520,25280,28360,62480,-3080,ok
5584,45998144960,45998297280,152320,21320,3400,4000,14400,20000,24000,28320,64120,-3240,ok
5585,45998396800,45998547240,150440,20920,3280,3800,13520,21360,25160,28480,62200,-3120,ok
5586,45998647200,45998797000,149800,21080,3400,3960,13440,20960,24920,28240,62000,-3280,ok
5587,45998897400,45999047320,149920,20640,3280,3800,13400,21400,25200,28400,62120,-3120,ok
5588,45999147280,45999297160,149880,21200,3400,3880,14280,20160,24040,28320,61880,-3240,ok
5589,45999397080,45999549360,152280,20840,3280,3840,13400,22120,25960,29280,62680,-3160,ok
5590,45999650480,45999800600,150120,20840,3400,3880,14240,20680,24560,28360,61960,-3240,ok
5591,45999900960,46000101320,200360,20640,3200,3720,13080,21600,25320,28200,112960,-3040,ok
5592,46000203760,46000359640,155880,21280,3440,3920,13440,22720,26640,29000,65320,-3240,ok
5593,46000495600,46000650600,155000,22120,3400,3960,13160,22680,26640,28880,64040,-3240,ok
5594,46000752000,46000901560,149560,20760,3240,3720,13880,20080,23800,28080,62880,-3080,ok
5595,46001001240,46001150680,149440,20920,3400,3880,12920,21160,25040,28200,62240,-3280,ok
5596,46001250560,46001400920,150360,21040,3240,3760,13840,20720,24480,28280,62640,-3160,ok
5597,46001501000,46001652640,151640,20920,3400,3880,12880,22280,26160,28880,62640,-3240,ok
5598,46001753240,46001902960,149720,20960,3200,3760,13960,20400,24160,28000,62560,-3120,ok
5599,46002002520,46002152120,149600,20840,3400,3880,13160,20960,24840,28240,62360,-3240,ok
5600,46002251880,46002401080,149200,20680,3240,3720,14040,20080,23800,28120,62440,-3120,ok
5601,46002501440,46002653680,152240,20800,3400,3720,12880,22400,26120,29440,62880,-3280,ok
5602,46002754480,46002903520,149040,20640,3240,3720,14040,20160,23880,28120,62200,-3080,ok
5603,46003003680,46003152680,149000,20600,3400,3880,13480,20640,24520,28200,62040,-3240,ok
5604,46003316320,46003476400,160080,22840,3080,3680,13760,24560,28240,29720,65400,-2960,ok
5605,46003580040,46003732560,152520,20880,3280,3760,13160,22280,26040,29160,63120,-3120,ok
5606,46003833000,46003983280,150280,20640,3400,3920,13640,21480,25400,28200,62280,-3280,ok
5607,46004138840,46004293120,154280,21160,3280,3800,13400,22360,26160,28920,64520,-3160,ok
5608,46004393920,46004543200,149280,20600,3360,3880,13720,20160,24040,28400,62400,-3240,ok
5609,46004643240,46004794360,151120,20560,3240,3720,12960,22280,26000,28840,62640,-3120,ok
5610,46004895360,46005044640,149280,20520,3400,3880,13760,20400,24280,28400,62160,-3240,ok
5611,46005145160,46005294800,149640,20520,3240,3720,12760,21400,25120,28520,62560,-3080,ok
5612,46005395280,46005545600,150320,20680,3400,3880,13880,20800,24680,28800,62160,-3280,ok
5613,46005646560,46005798240,151680,20520,3240,3800,12720,22520,26320,29280,62720,-3120,ok
5614,46005899800,46006049600,149800,20880,3440,3880,13480,20800,24680,28560,62000,-3240,ok
5615,46006150320,46006300320,150000,20440,3280,3720,13160,21680,25400,28400,62440,-3120,ok
5616,46006438520,46006594840,156320,22600,3400,3880,13600,23080,26960,28880,64120,-3240,ok
5617,46006696920,46006850040,153120,20920,3280,3760,13400,22320,26080,29040,63520,-3120,ok
5618,46006951080,46007101400,150320,20960,3400,3960,13200,21360,25320,28280,62400,-3240,ok
5619,46007202000,46007351840,149840,20560,3240,3880,13160,21400,25280,28360,62400,-3160,ok
5620,46007452720,46007602720,150000,20680,3400,3960,13640,20600,24560,28600,62400,-3280,ok
5621,46007703360,46007856000,152640,20760,3320,3800,12880,23200,27000,29320,62520,-3160,ok
5622,46007957160,46008151640,194480,20760,3360,3880,13360,23040,26920,64640,68680,-3240,ok
5623,46008288320,46008447720,159400,24040,3600,3920,13520,25200,29120,29720,62800,-3400,ok
5624,46008551080,46008701720,150640,21080,3280,3760,13840,20800,24560,28920,62080,-3120,ok
5625,46008834920,46008995000,160080,24280,3560,3920,13200,25920,29840,29280,63360,-3440,ok
5626,46009097120,46009247000,149880,20960,3240,3760,13840,20560,24320,28560,62040,-3080,ok
5627,46009416160,46009575080,158920,22840,3720,4040,13760,25000,29040,29840,63280,-3560,ok
5628,46009677960,46009830040,152080,21120,3240,3840,13360,20800,24640,28880,63960,-3120,ok
5629,46009962360,46010119040,156680,23880,3560,3920,13280,24200,28120,28880,62400,-3440,ok
5630,46010220320,46010370040,149720,21160,3240,3760,14040,20120,23880,28840,61640,-3080,ok
5631,46010501000,46010658160,157160,24360,3600,3960,13600,24120,28080,29120,61840,-3440,ok
5632,46010760240,46010912080,151840,20840,3240,3760,13600,21160,24920,28920,63400,-3080,ok
5633,46011043640,46011201400,157760,24080,3600,3960,12960,24880,28840,29240,62480,-3440,ok
5634,46011303360,46011453120,149760,20640,3240,3760,13400,21360,25120,28840,61640,-3120,ok
5635,46011583960,46011741640,157680,23760,3600,3920,12960,24840,28760,29800,62240,-3440,ok
5636,46011843520,46011995000,151480,20760,3240,3720,13560,21920,25640,29000,62360,-3080,ok
5637,46012146760,46012299200,152440,21360,3280,3840,13320,21880,25720,28720,63120,-3080,ok
5638,46012437120,46012591920,154800,21480,3480,3960,13800,22640,26600,29000,63760,-3320,ok
5639,46012694000,46012844400,150400,20760,3240,3760,13200,21240,25000,28840,62480,-3120,ok
5640,46012944160,46013097080,152920,21120,3400,3920,13720,22320,26240,28720,62960,-3240,ok
5641,46013198400,46013347280,148880,20560,3240,3760,13160,21080,24840,28520,61680,-3120,ok
5642,46013447000,46013596840,149840,20880,3440,3920,13520,20800,24720,28360,62240,-3320,ok
5643,46013697040,46013846280,149240,20720,3280,3800,13520,20320,24120,28360,62400,-3160,ok
5644,46013945800,46014098320,152520,20720,3480,3960,13480,22640,26600,28760,62800,-3320,ok
5645,46014198800,46014349120,150320,20800,3240,3760,13320,21200,24960,28560,62560,-3120,ok
5646,46014448880,46014599360,150480,21000,3440,3920,13320,21200,25120,28680,62240,-3320,ok
5647,46014699320,46014849480,150160,20680,3240,3720,12920,21400,25120,28600,62680,-3080,ok
5648,46014948560,46015101040,152480,20720,3400,3960,14280,20240,24200,28880,64320,-3320,ok
5649,46015264880,46015424800,159920,22760,3240,3760,12760,25080,28840,31000,64400,-3080,ok
5650,46015528720,46015678800,150080,20800,3320,3760,13560,21080,24840,28640,62040,-3120,ok
5651,46015778800,46015928120,149320,20720,3400,3920,13960,20040,23960,28480,62080,-3280,ok
5652,46016078640,46016234320,155680,23320,3000,3600,13600,22280,25880,28960,63880,-2960,ok
5653,46016336800,46016486600,149800,21040,3400,3880,13160,20640,24520,28360,62600,-3280,ok
5654,46016586480,46016735640,149160,20840,3240,3720,14000,19960,23680,28440,62080,-3120,ok
5655,46016835880,46016986080,150200,20880,3360,3880,13600,20520,24400,28320,62840,-3200,ok
5656,46017087000,46017238400,151400,20720,3320,3800,13440,21680,25480,28880,62760,-3200,ok
5657,46017339160,46017488880,149720,20760,3360,3880,12960,21160,25040,28360,62440,-3200,ok
5658,46017589320,46017739440,150120,20840,3280,3560,13360,20920,24480,28840,62400,-3080,ok
5659,46017839560,46017989280,149720,20640,3400,3840,13080,21040,24880,28120,62800,-3200,ok
5660,46018089600,46018240880,151280,20960,3240,3720,13880,19960,23680,28640,63960,-3080,ok
5661,46018378160,46018533280,155120,22080,3400,3880,12720,23160,27040,28720,64440,-3280,ok
5662,46018635720,46018784400,148680,20520,3320,3800,13640,20400,24200,28240,61880,-3120,ok
5663,46018883880,46019033200,149320,20680,3400,3880,13360,20560,24440,28360,62360,-3280,ok
5664,46019133040,46019284200,151160,20800,3240,3840,13240,20880,24720,28480,63800,-3120,ok
5665,46019383440,46019533040,149600,20680,3360,3960,12840,20880,24840,28440,62640,-3200,ok
5666,46019632600,46019781320,148720,20920,3240,3720,13800,20160,23880,28280,61680,-3080,ok
5667,46019880400,46020076800,196400,20680,3360,3880,12880,20920,24800,28360,109520,-3200,ok
5668,46020178600,46020332800,154200,21360,3240,3760,13240,21880,25640,28720,65080,-3080,ok
5669,46020432720,46020583200,150480,20520,3440,3920,13360,21120,25040,28680,62720,-3280,ok
5670,46020683240,46020832000,148760,20640,3280,3760,13640,19920,23680,28200,62440,-3120,ok
5671,46020931760,46021081280,149520,20760,3400,3880,13000,20960,24840,28160,62640,-3280,ok
5672,46021216440,46021371880,155440,21920,3560,4080,13840,22000,26080,28400,65040,-3400,ok
5673,46021473120,46021623240,150120,21080,3280,3760,12840,21360,25120,27960,63000,-3160,ok
5674,46021724320,46021872920,148600,20800,3360,3880,13600,20440,24320,28360,61360,-3200,ok
5675,46021973360,46022123280,149920,20720,3240,3760,13840,20480,24240,28040,62960,-3120,ok
5676,46022224240,46022373440,149200,20920,3360,3840,13720,20520,24360,28200,61840,-3200,ok
5677,46022473440,46022624760,151320,20680,3240,3760,13880,21280,25040,28480,63080,-3080,ok
5678,46022725680,46022873400,147720,20560,3400,3880,13800,20000,23880,27920,61400,-3240,ok
5679,46022973400,46023122960,149560,20640,3280,3720,13720,20640,24360,28160,62520,-3120,ok
5680,46023223480,46023372600,149120,20800,3360,3880,13920,20080,23960,28440,61840,-3200,ok
5681,46023472920,46023624320,151400,20640,3200,3760,12800,22480,26240,29040,62560,-3080,ok
5682,46023725280,46023873560,148280,20480,3400,3880,13840,19920,23800,28120,61920,-3280,ok
5683,46024057560,46024212240,154680,23200,3240,3720,13200,21760,25480,28760,63880,-3080,ok
5684,46024315520,46024464760,149240,20520,3240,3760,13240,20720,24480,28600,62240,-3080,ok
5685,46024564960,46024715840,150880,20720,3480,3960,12920,21960,25920,29120,62080,-3360,ok
5686,46024816880,46024965640,148760,20400,3200,3720,13720,20000,23720,28520,62280,-3080,ok
5687,46025066200,46025214280,148080,20640,3440,3960,12960,20400,24360,28520,61440,-3280,ok
5688,46025314280,46025463720,149440,20520,3200,3840,13520,20480,24320,28560,62360,-3040,ok
5689,46025563960,46025714040,150080,20440,3400,3840,12960,22040,25880,29120,61520,-3240,ok
5690,46025814800,46025964320,149520,20400,3240,3800,13440,20720,24520,28680,62360,-3120,ok
5691,46026064640,46026213640,149000,20480,3400,4040,13040,20720,24760,28880,61680,-3240,ok
5692,46026314440,46026463720,149280,20400,3240,3800,13600,20440,24240,28880,62000,-3080,ok
5693,46026564040,46026714160,150120,20400,3440,3880,12920,21920,25800,29120,61720,-3280,ok
5694,46026815440,46026964480,149040,20360,3240,3680,13560,20440,24120,28720,62080,-3040,ok
5695,46027161240,46027321280,160040,23000,2920,3440,13280,25280,28720,30320,64560,-2760,ok
5696,46027425760,46027576520,150760,21000,3320,3840,13360,21400,25240,28400,62600,-3160,ok
5697,46027677360,46027828800,151440,20720,3440,3920,13440,21720,25640,28960,62520,-3280,ok
5698,46027930640,46028127600,196960,20720,3240,3720,13760,20760,24480,68520,69280,-3040,ok
5699,46028231360,46028381880,150520,20520,3440,3920,13560,21720,25640,28800,61840,-3280,ok
5700,46028482520,46028632240,149720,20840,3240,3760,13560,20440,24200,28880,62080,-3080,ok
5701,46028732760,46028884000,151240,20960,3400,3880,13480,21760,25640,28640,62360,-3240,ok
5702,46028985320,46029135360,150040,20520,3280,3760,12880,21240,25000,29040,62480,-3160,ok
5703,46029236400,46029385960,149560,20600,3360,3960,13320,20880,24840,28800,61880,-3240,ok
5704,46029486680,46029635960,149280,20600,3280,3840,13840,19880,23720,28360,62560,-3080,ok
5705,46029736160,46029887600,151440,20720,3400,3880,12800,22480,26360,28880,62520,-3240,ok
5706,46030026360,46030182440,156080,22760,3440,3920,13640,22600,26520,28920,64080,-3280,ok
5707,46030284160,46030433760,149600,20840,3240,3800,13240,20800,24600,28040,62760,-3120,ok
5708,46030534000,46030684360,150360,20840,3440,4040,13560,20600,24640,28520,62640,-3280,ok
5709,46030784600,46030936480,151880,21040,3320,3760,13080,22320,26080,28880,62600,-3120,ok
5710,46031037720,46031187360,149640,20960,3440,3920,13960,20440,24360,28160,62040,-3280,ok
5711,46031287720,46031436960,149240,20840,3240,3720,12920,21440,25160,28000,62160,-3080,ok
5712,46031537440,46031687000,149560,20840,3400,3920,13400,20720,24640,28480,62080,-3280,ok
5713,46031787400,46031939480,152080,20800,3200,3760,13760,21640,25400,29200,62800,-3080,ok
5714,46032093960,46032247880,153920,22840,3120,3760,13280,21840,25600,28840,63400,-3160,ok
5715,46032350240,46032499960,149720,20920,3240,3760,13440,20920,24680,28280,62280,-3120,ok
5716,46032600240,46032749440,149200,20600,3400,3720,13760,20480,24200,28400,62080,-3240,ok
5717,46032884760,46033042200,157440,22080,3400,4000,13080,24760,28760,29160,64240,-3280,ok
5718,46033144320,46033294240,149920,20920,3280,3760,13440,20480,24240,28360,62800,-3120,ok
5719,46033393560,46033543520,149960,20640,3400,4000,13480,20920,24920,28200,62600,-3280,ok
5720,46033643680,46033792880,149200,20800,3240,3880,13480,20000,23880,28400,62520,-3120,ok
5721,46033892880,46034043880,151000,20520,3400,3920,12840,22040,25960,28960,62560,-3240,ok
5722,46034144600,46034293960,149360,21000,3280,3800,13800,19760,23560,28400,62440,-3120,ok
5723,46034394000,46034543160,149160,20480,3400,3920,12760,21120,25040,28240,62480,-3240,ok
5724,46034642960,46034791920,148960,20760,3240,3720,13440,20480,24200,28320,62080,-3080,ok
5725,46034891760,46035043800,152040,20640,3440,3920,12960,21320,25240,29160,63880,-3280,ok
5726,46035144000,46035293000,149000,21000,3200,3840,13680,19960,23800,28360,62000,-3040,ok
5727,46035392800,46035542400,149600,20680,3400,3880,13000,21080,24960,28480,62360,-3280,ok
5728,46035675680,46035830120,154440,22080,3440,3960,14240,21200,25160,29280,63520,-3280,ok
5729,46035932360,46036129960,197600,20720,3280,3760,13000,21240,25000,68120,70640,-3160,ok
5730,46036231640,46036383360,151720,20880,3480,4000,13720,21120,25120,28760,63080,-3320,ok
5731,46036482600,46036632360,149760,20880,3240,3720,13280,20680,24400,28400,62640,-3080,ok
5732,46036731600,46036881040,149440,20600,3400,3880,13840,20000,23880,28320,62680,-3280,ok
5733,46036980520,46037132320,151800,20760,3240,3800,13040,20800,24600,28880,64360,-3080,ok
5734,46037231280,46037379960,148680,20840,3400,3880,14120,19560,23440,28000,62160,-3280,ok
5735,46037479160,46037628960,149800,20560,3200,3720,13680,20640,24360,28400,62680,-3080,ok
5736,46037728200,46037878440,150240,21040,3400,3960,13480,20680,24640,28720,62240,-3280,ok
5737,46037978600,46038130560,151960,20560,3200,3760,13120,21240,25000,28560,64640,-3120,ok
5738,46038229560,46038378840,149280,20760,3400,3920,13360,20640,24560,28320,62120,-3240,ok
5739,46038478200,46038627760,149560,20880,3240,3720,13560,20720,24440,28120,62400,-3080,ok
5740,46038795200,46038956200,161000,24120,3080,3560,14160,24160,27720,29880,64960,-2920,ok
5741,46039059040,46039210480,151440,20640,3240,3800,13000,21280,25080,28280,64320,-3120,ok
5742,46039309760,46039458400,148640,20920,3440,3920,13840,19960,23880,28400,61440,-3280,ok
5743,46039557840,46039707760,149920,20800,3240,3760,13040,21560,25320,28160,62480,-3120,ok
5744,46039807360,46039956840,149480,21080,3400,3880,13840,20320,24200,28400,61800,-3240,ok
5745,46040110440,46040265880,155440,22320,3240,3720,13160,21120,24840,29520,65440,-3080,ok
5746,46040367880,46040517080,149200,20600,3360,3880,13280,20760,24640,28440,62120,-3240,ok
5747,46040617240,46040766440,149200,20560,3280,3760,13160,21040,24800,28600,61920,-3120,ok
5748,46040866800,46041015880,149080,20200,3400,3920,13640,20320,24240,28840,62000,-3240,ok
5749,46041115800,46041266600,150800,20920,3280,3800,13000,20840,24640,28360,63760,-3160,ok
5750,46041365720,46041514440,148720,20400,3480,3960,13920,19800,23760,28480,62000,-3320,ok
5751,46041651920,46041807120,155200,22560,3480,4000,13360,22800,26800,28640,63720,-3360,ok
5752,46041908840,46042057960,149120,20720,3280,3800,13440,20520,24320,28240,62240,-3120,ok
5753,46042157920,46042309240,151320,20760,3440,3920,13120,21120,25040,28400,63880,-3320,ok
5754,46042408680,46042557880,149200,20680,3240,3760,13680,20920,24680,28240,61840,-3160,ok
5755,46042658280,46042807560,149280,21040,3440,3920,13040,21040,24960,28240,61880,-3320,ok
5756,46042907040,46043055680,148640,20720,3240,3760,13840,20040,23800,28240,61920,-3120,ok
5757,46043155760,46043304600,148840,20800,3440,3920,13120,20800,24720,28240,61800,-3280,ok
5758,46043404280,46043556160,151880,20840,3280,3800,13640,21800,25600,29160,62520,-3160,ok
5759,46043656800,46043805800,149000,20720,3400,3880,13200,20840,24720,28520,61720,-3280,ok
5760,46043905520,46044104920,199400,20800,3280,3760,13400,20520,24280,28480,112280,-3120,ok
5761,46044206440,46044357680,151240,20800,3400,3880,13400,21400,25280,28960,62640,-3240,ok
5762,46044492160,46044648840,156680,22040,3400,3880,13760,23480,27360,29000,64400,-3280,ok
5763,46044751520,46044900720,149200,20320,3240,3720,13680,20360,24080,28280,62720,-3120,ok
5764,46045000440,46045150160,149720,20840,3440,3880,13280,20520,24400,28320,62720,-3280,ok
5765,46045249680,46045398800,149120,20600,3240,3800,13680,20160,23960,28200,62600,-3160,ok
5766,46045498520,46045649560,151040,20800,3400,3920,13600,21160,25080,28800,62680,-3320,ok
5767,46045749960,46045898600,148640,20480,3280,3760,13400,20560,24320,27920,62360,-3120,ok
5768,46045997960,46046147480,149520,20680,3440,3920,13760,20080,24000,28040,62920,-3320,ok
5769,46046246880,46046395680,148800,20360,3200,3720,13000,21120,24840,28000,62440,-3040,ok
5770,46046495200,46046647080,151880,20800,3400,3880,13800,21360,25240,29080,62800,-3240,ok
5771,46046747480,46046896120,148640,20520,3200,3680,13280,20760,24440,27920,62360,-3080,ok
5772,46046995360,46047153200,157840,20840,3400,3920,13600,28480,32400,28600,62280,-3280,ok
5773,46047281640,46047433880,152240,20960,3400,3920,12960,22440,26360,28760,63080,-3280,ok
5774,46047535120,46047686280,151160,20760,3240,3520,13240,21800,25320,29160,62560,-3120,ok
5775,46047786440,46047935760,149320,20400,3400,3920,13080,21200,25120,28240,62320,-3240,ok
5776,46048111720,46048290880,179160,23440,3240,3760,13640,22160,25920,32080,84120,-3280,ok
5777,46048395400,46048549280,153880,21800,3400,3960,13040,23320,27280,29240,62400,-3280,ok
5778,46048649960,46048802280,152320,21000,3240,3760,13640,21600,25360,29240,62920,-3080,ok
5779,46048902560,46049051680,149120,21040,3400,3880,12560,22040,25920,27800,61640,-3240,ok
5780,46049151000,46049301040,150040,21000,3240,3760,13240,20880,24640,28320,62680,-3080,ok
5781,46049400600,46049550680,150080,21200,3360,3920,13080,21600,25520,28240,61960,-3280,ok
5782,46049650440,46049803320,152880,20920,3200,3760,13520,22120,25880,29440,63000,-3080,ok
5783,46049903880,46050053720,149840,21080,3360,3960,13040,21760,25720,27880,61960,-3200,ok
5784,46050153160,46050303720,150560,20800,3200,3760,13520,21120,24880,28480,62760,-3080,ok
5785,46050476840,46050637200,160360,23520,3080,3600,13000,26120,29720,29680,64280,-2920,ok
5786,46050739160,46050892880,153720,21000,3240,3760,13360,22880,26640,29200,63360,-3080,ok
5787,46050993240,46051143560,150320,21240,3360,3920,13640,21240,25160,27840,62360,-3280,ok
5788,46051242840,46051393400,150560,20880,3200,3760,13480,21440,25200,28000,62920,-3120,ok
5789,46051492560,46051642800,150240,21200,3360,3920,12920,21800,25720,27840,62480,-3280,ok
