seq,t0_ns,t1_ns,rtt_ns,syscall_in,notify,fwd_raw,turnaround,rev_raw,transport,workwait,wake,residual,status
2208,66396643880,66396818360,174480,20320,3560,4080,12600,30120,34200,39120,68240,-3560,ok
2209,66396917920,66397089680,171760,19760,3600,4080,12880,27760,31840,39080,68160,-3560,ok
2210,66397188320,66397359120,170800,19720,3560,4040,12960,27200,31240,38640,68240,-3560,ok
2211,66397458120,66397629480,171360,19600,3600,4080,13000,27120,31200,38880,68680,-3600,ok
2212,66397728120,66397902120,174000,19920,3520,4040,13000,29160,33200,38880,69000,-3520,ok
2213,66398001320,66398173240,171920,19760,3560,4040,12920,27400,31440,39280,68520,-3560,ok
2214,66398271840,66398443000,171160,19760,3560,4040,13040,27320,31360,38760,68280,-3600,ok
2215,66398541880,66398713200,171320,19640,3520,4040,13120,27160,31200,38920,68440,-3520,ok
2216,66398811880,66398984960,173080,19920,3520,4040,13120,28840,32880,38640,68520,-3520,ok
2217,66399083880,66399254880,171000,19720,3520,4040,13080,27000,31040,39200,68000,-3560,ok
2218,66399353560,66399524880,171320,19640,3520,4040,13160,27480,31520,38640,68360,-3520,ok
2219,66399656320,66399830640,174320,20840,3720,4240,13200,29320,33560,39680,67040,-3720,ok
2220,66399931920,66400153600,221680,20040,3560,4040,12760,29520,33560,81200,74120,-3560,ok
2221,66400255960,66400430080,174120,19880,3280,3800,12760,28440,32240,39600,69640,-3280,ok
2222,66400530520,66400702760,172240,19760,3240,3760,13280,27720,31480,39120,68600,-3240,ok
2223,66400802240,66400975200,172960,19400,3280,3800,13160,27040,30840,40120,69440,-3280,ok
2224,66401074520,66401245520,171000,19800,3280,3760,12640,27600,31360,38400,68800,-3280,ok
2225,66401345280,66401516360,171080,19640,3240,3760,13440,26640,30400,38960,68640,-3240,ok
2226,66401615760,66401787480,171720,19800,3240,3760,13360,27080,30840,38760,68960,-3240,ok
2227,66401887280,66402062000,174720,19560,3200,3720,13160,29400,33120,39800,69080,-3200,ok
2228,66402161400,66402332720,171320,19840,3320,3840,13040,27320,31160,38320,69000,-3360,ok
2229,66402431960,66402603440,171480,19600,3200,3720,13240,27160,30880,38880,68920,-3240,ok
2230,66402770320,66402952640,182320,22240,3600,4080,13160,31680,35760,40360,70760,-3560,ok
2231,66403059000,66403234000,175000,20160,3440,3880,13320,30040,33920,39720,67880,-3440,ok
2232,66403333560,66403503760,170200,20160,3400,3880,13240,26160,30040,38400,68360,-3400,ok
2233,66403602960,66403774720,171760,20200,3400,3880,13240,27320,31200,39280,67840,-3400,ok
2234,66403874080,66404100400,226320,20120,3360,3880,12960,26800,30680,38760,123800,-3360,ok
2235,66404203280,66404378080,174800,21160,3560,4080,13400,28240,32320,39760,68160,-3560,ok
2236,66404479080,66404651280,172200,19880,3760,3920,13280,28760,32680,37960,68240,-3600,ok
2237,66404751560,66404922520,170960,20320,3560,4080,12840,27640,31720,38560,67520,-3560,ok
2238,66405022640,66405195800,173160,20000,3440,3920,13640,29840,33760,38080,67680,-3440,ok
2239,66405296320,66405467120,170800,20040,3400,3880,13200,27320,31200,39000,67360,-3400,ok
2240,66405567240,66405737600,170360,19920,3480,3920,13120,27840,31760,37840,67720,-3480,ok
2241,66405876440,66406053360,176920,22040,3600,4080,12920,29920,34000,39320,68600,-3560,ok
2242,66406156800,66406331040,174240,20400,3400,3880,13320,29720,33600,38920,68000,-3400,ok
2243,66406431320,66406602880,171560,20040,3440,3880,12960,27680,31560,38920,68040,-3400,ok
2244,66406702600,66406873680,171080,20000,3400,3920,13000,27840,31760,38120,68200,-3400,ok
2245,66406973120,66407144640,171520,20000,3440,3960,13160,27680,31640,39000,67720,-3440,ok
2246,66407244200,66407417680,173480,20080,3400,3880,12840,30280,34160,38560,67840,-3400,ok
2247,66407517040,66407687840,170800,20080,3400,3880,13480,26960,30840,38680,67720,-3400,ok
2248,66407787040,66407958160,171120,20360,3440,3920,12960,27960,31880,38200,67720,-3440,ok
2249,66408112960,66408290960,178000,22280,3320,4000,12880,27360,31360,39480,72040,-3360,ok
2250,66408392920,66408565920,173000,20480,3280,3880,12960,28080,31960,38960,68640,-3280,ok
2251,66408665680,66408837880,172200,20400,3280,3920,13040,27400,31320,38800,68680,-3320,ok
2252,66408974600,66409150840,176240,22360,3600,4240,13080,29320,33560,38920,68320,-3600,ok
2253,66409254000,66409429160,175160,20320,3400,4080,12920,29800,33880,39800,68240,-3400,ok
2254,66409528960,66409700480,171520,20120,3520,3840,13320,27320,31160,38520,68440,-3560,ok
2255,66409800120,66409971480,171360,20000,3560,4040,13080,27440,31480,39000,67800,-3560,ok
2256,66410070560,66410241440,170880,20000,3520,4040,13320,26720,30760,38760,68040,-3520,ok
2257,66410341280,66410515640,174360,19840,3520,4040,13120,29640,33680,39240,68480,-3520,ok
2258,66410614920,66410786040,171120,19880,3600,4080,13360,26960,31040,38440,68400,-3600,ok
2259,66410885160,66411056280,171120,19880,3560,4040,13360,26640,30680,38840,68360,-3560,ok
2260,66411155600,66411326840,171240,19880,3560,4080,13200,27200,31280,38600,68280,-3560,ok
2261,66411425840,66411599880,174040,19840,3520,4040,13080,29520,33560,39240,68320,-3520,ok
2262,66411699040,66411869360,170320,19840,3520,4040,13600,26360,30400,38240,68240,-3520,ok
2263,66411968520,66412186680,218160,19800,3520,4040,13280,28920,32960,77880,74240,-3520,ok
2264,66412325640,66412504720,179080,21960,3680,4200,13520,29560,33760,40680,69160,-3680,ok
2265,66412607960,66412779720,171760,20120,3440,3960,13160,27360,31320,39000,68160,-3440,ok
2266,66412878880,66413049400,170520,19920,3400,3920,13480,26640,30560,38120,68440,-3400,ok
2267,66413148400,66413319400,171000,19800,3440,3920,13520,26840,30760,38760,68160,-3440,ok
2268,66413419240,66413593280,174040,19840,3400,3920,13400,29360,33280,38520,69000,-3400,ok
2269,66413692760,66413863320,170560,19800,3400,3960,13440,26880,30840,38400,68080,-3400,ok
2270,66413962400,66414133120,170720,19960,3400,3920,13480,26800,30720,38200,68400,-3440,ok
2271,66414231920,66414402680,170760,19840,3400,3920,13680,26680,30600,38720,67920,-3400,ok
2272,66414501800,66414675160,173360,20040,3400,3720,13200,29600,33320,38440,68360,-3400,ok
2273,66414774960,66414945400,170440,19920,3440,3880,13320,26800,30680,38440,68040,-3400,ok
2274,66415044320,66415215400,171080,19920,3400,3920,13440,27080,31000,38240,68480,-3400,ok
2275,66415378240,66415560720,182480,22760,3560,4120,13440,30360,34480,40600,71240,-3600,ok
2276,66415666080,66415841320,175240,20560,3360,3880,13320,29880,33760,39000,68600,-3360,ok
2277,66415941080,66416160720,219640,20160,3360,3840,13360,29280,33120,78840,74200,-3400,ok
2278,66416263080,66416436920,173840,20320,3360,3920,13400,27520,31440,38960,69720,-3360,ok
2279,66416537800,66416711200,173400,19840,3360,3880,13280,27720,31600,39480,69200,-3360,ok
2280,66416810720,66416981760,171040,19680,3400,3920,13280,27080,31000,38160,68920,-3400,ok
2281,66417081320,66417252520,171200,19640,3400,3920,13080,27000,30920,39040,68520,-3400,ok
2282,66417352080,66417522840,170760,19560,3400,3920,13280,27160,31080,38400,68440,-3400,ok
2283,66417623240,66417796400,173160,19640,3400,3960,13440,28600,32560,38800,68720,-3400,ok
2284,66417896640,66418067240,170600,19480,3400,3920,13200,27120,31040,38320,68600,-3440,ok
2285,66418166400,66418337960,171560,19840,3400,3880,12760,27560,31440,39240,68240,-3360,ok
2286,66418475160,66418651280,176120,21760,3640,4120,13440,29240,33360,39240,68360,-3680,ok
2287,66418754120,66418930080,175960,20280,3400,3920,12840,30280,34200,39560,69080,-3400,ok
2288,66419029160,66419202080,172920,20400,3560,4080,12920,28000,32080,38480,69080,-3600,ok
2289,66419301040,66419473080,172040,19800,3400,3920,13120,27320,31240,38880,69040,-3440,ok
2290,66419571960,66419744520,172560,19920,3440,3760,13120,28160,31920,38280,69320,-3440,ok
2291,66419843720,66420066200,222480,19760,3440,3960,12920,30160,34120,39120,116560,-3440,ok
2292,66420168320,66420342920,174600,21080,3240,3760,13040,28520,32280,38840,69360,-3240,ok
2293,66420445240,66420616960,171720,20440,3280,3760,13160,27800,31560,39120,67480,-3320,ok
2294,66420716960,66420889440,172480,20320,3240,3760,12880,27760,31520,39520,68240,-3240,ok
2295,66420989760,66421160560,170800,20240,3200,3720,13360,27440,31160,38360,67680,-3200,ok
2296,66421260440,66421431440,171000,20280,3200,3720,13520,27320,31040,38520,67640,-3200,ok
2297,66421531920,66421702960,171040,20040,3280,3800,13480,27480,31280,38680,67560,-3280,ok
2298,66421839280,66422017800,178520,22200,3560,4080,12960,32280,36360,39040,67960,-3560,ok
2299,66422121480,66422293520,172040,20640,3360,3880,13440,27680,31560,38640,67760,-3360,ok
2300,66422394000,66422565320,171320,20400,3400,3880,13640,26760,30640,38720,67960,-3440,ok
2301,66422665800,66422836880,171080,20240,3400,3920,13040,27560,31480,38760,67560,-3400,ok
2302,66422936880,66423110320,173440,20120,3440,3960,13160,29440,33400,38680,68080,-3440,ok
2303,66423210600,66423381720,171120,20120,3400,3880,13480,27000,30880,38440,68200,-3400,ok
2304,66423482240,66423653200,170960,20280,3360,3880,13120,27280,31160,38600,67800,-3360,ok
2305,66423753000,66423923880,170880,20040,3360,3880,13160,27600,31480,38760,67440,-3360,ok
2306,66424077160,66424256480,179320,24080,3360,3880,13360,28840,32720,39480,69680,-3360,ok
2307,66424359600,66424530640,171040,20320,3400,3920,13480,26640,30560,38840,67840,-3400,ok
2308,66424630360,66424801120,170760,20000,3400,3920,13400,27280,31200,38640,67560,-3440,ok
2309,66424938080,66425115440,177360,21600,3760,4240,13160,29720,33960,40400,68240,-3760,ok
2310,66425218200,66425389400,171200,19960,3640,4120,13240,27360,31480,38760,67720,-3600,ok
2311,66425489360,66425660200,170840,19840,3600,4040,13480,26880,30920,38800,67760,-3560,ok
2312,66425759000,66425929680,170680,20000,3640,4160,13360,27040,31200,38680,67440,-3640,ok
2313,66426029960,66426203720,173760,20000,3560,4040,13280,29160,33200,39160,68120,-3560,ok
2314,66426303080,66426473240,170160,19960,3560,4040,13240,26840,30880,38480,67600,-3560,ok
2315,66426573560,66426745040,171480,20000,3560,4080,13360,26840,30920,39080,68120,-3560,ok
2316,66426844960,66427026040,181080,19880,3600,4120,13720,35120,39240,39200,69080,-3640,ok
2317,66427127320,66427301760,174440,20040,3360,3880,13120,29520,33400,39680,68240,-3400,ok
2318,66427401120,66427571360,170240,19840,3400,3880,13800,26040,29920,39040,67640,-3400,ok
2319,66427671160,66427842440,171280,19840,3360,3880,13200,27080,30960,39480,67800,-3360,ok
2320,66428061280,66428243800,182520,24400,3800,4360,13360,27600,31960,42000,70800,-3800,ok
2321,66428351680,66428522520,170840,20280,3720,4200,13800,25640,29840,39240,67680,-3720,ok
2322,66428622240,66428793600,171360,20440,3560,4040,12880,27240,31280,39040,67720,-3560,ok
2323,66428893560,66429064320,170760,20160,3560,4080,13880,26280,30360,39200,67160,-3560,ok
2324,66429164320,66429337560,173240,20240,3600,4120,13480,28720,32840,38840,67840,-3600,ok
2325,66429436800,66429608200,171400,20360,3520,4040,12880,27520,31560,39080,67520,-3520,ok
2326,66429707720,66429878960,171240,20480,3520,4040,13760,26680,30720,38760,67520,-3520,ok
2327,66429978200,66430148920,170720,19920,3520,4040,13520,26560,30600,39240,67440,-3520,ok
2328,66430248920,66430422400,173480,20360,3560,4040,12880,29640,33680,38960,67640,-3600,ok
2329,66430521600,66430691400,169800,20200,3520,4040,13240,26280,30320,38960,67120,-3560,ok
2330,66430790480,66430960920,170440,20080,3600,4120,13160,27040,31160,38520,67520,-3600,ok
2331,66431099560,66431276480,176920,22000,3680,4200,13320,29240,33440,39760,68400,-3680,ok
2332,66431379520,66431554360,174840,20680,3680,4200,12920,29600,33800,39200,68280,-3720,ok
2333,66431654680,66431825840,171160,20200,3520,4040,13440,26320,30360,39080,68120,-3560,ok
2334,66431924760,66432142200,217440,20000,3600,4120,13320,26840,30960,79720,73440,-3600,ok
2335,66432244040,66432420680,176640,20440,3240,3760,13080,28520,32280,40600,70280,-3280,ok
2336,66432521560,66432694160,172600,20320,3400,3880,13520,27360,31240,38280,69280,-3440,ok
2337,66432793480,66432966360,172880,19680,3440,3920,13320,27960,31880,38800,69200,-3440,ok
2338,66433066240,66433238200,171960,19920,3400,3920,12840,27960,31880,38480,68880,-3440,ok
2339,66433337880,66433511920,174040,19600,3400,3920,13560,28960,32880,39040,68960,-3400,ok
2340,66433611040,66433781800,170760,20000,3280,3800,12960,27160,30960,38000,68840,-3280,ok
2341,66433880800,66434052320,171520,19640,3280,3720,12400,28200,31920,38480,69040,-3240,ok
2342,66434151520,66434323240,171720,19800,3320,3760,13680,27320,31080,38400,68720,-3280,ok
2343,66434460240,66434638920,178680,21640,3600,4120,14200,31200,35320,39480,68040,-3600,ok
2344,66434741600,66434912680,171080,20640,3400,3880,13000,27200,31080,38840,67520,-3400,ok
2345,66435012240,66435183560,171320,19680,3400,3880,13400,27320,31200,38680,68360,-3400,ok
2346,66435282240,66435452640,170400,19920,3440,3880,13160,27520,31400,38560,67360,-3440,ok
2347,66435551240,66435724520,173280,19720,3400,3920,13640,28880,32800,38840,68280,-3400,ok
2348,66435823400,66435994400,171000,20080,3480,4000,12840,27480,31480,38440,68200,-3520,ok
2349,66436146640,66436323880,177240,21680,3280,3920,13920,27240,31160,40160,70320,-3280,ok
2350,66436424960,66436598880,173920,20040,3320,3960,12840,28200,32160,39040,69840,-3320,ok
2351,66436697960,66436869400,171440,19720,3320,3960,13400,26640,30600,38840,68920,-3360,ok
2352,66436967960,66437139480,171520,20400,3240,3880,13360,27000,30880,38480,68400,-3240,ok
2353,66437238680,66437409560,170880,19680,3320,3920,12960,27280,31200,38880,68160,-3320,ok
2354,66437544840,66437722560,177720,21960,3560,4200,13440,31360,35560,38920,67840,-3560,ok
2355,66437825400,66437996560,171160,19760,3560,4080,13840,26280,30360,38920,68280,-3560,ok
2356,66438096440,66438267640,171200,19760,3600,4080,13480,26920,31000,38680,68280,-3600,ok
2357,66438366560,66438538360,171800,20000,3520,4040,12760,27640,31680,38920,68440,-3520,ok
2358,66438637520,66438810240,172720,19720,3560,4080,13880,28400,32480,38440,68240,-3600,ok
2359,66438909640,66439080840,171200,19800,3600,4120,13280,26560,30680,38800,68640,-3600,ok
2360,66439179720,66439351120,171400,20040,3520,4040,13040,27320,31360,38480,68480,-3520,ok
2361,66439450640,66439622320,171680,19720,3560,4080,15520,24840,28920,38920,68640,-3600,ok
2362,66439721640,66439894360,172720,19800,3600,4080,13160,28800,32880,38360,68560,-3640,ok
2363,66439993800,66440222040,228240,73400,3360,3840,13240,28000,31840,39680,70080,-3360,ok
2364,66440325000,66440496400,171400,20440,3400,3920,13480,27080,31000,38160,68320,-3400,ok
2365,66440696160,66440881240,185080,22440,3280,3800,13160,34280,38080,40680,70720,-3280,ok
2366,66440987400,66441159120,171720,20800,3280,3720,12880,28120,31840,38560,67600,-3240,ok
2367,66441258480,66441429360,170880,20080,3200,3720,13600,26680,30400,38680,68120,-3200,ok
2368,66441527880,66441698160,170280,20160,3240,3720,12680,27920,31640,38240,67560,-3240,ok
2369,66441797800,66441970840,173040,20240,3200,3720,12960,29680,33400,38480,67960,-3200,ok
2370,66442069960,66442239960,170000,20000,3200,3720,13440,26560,30280,38400,67880,-3200,ok
2371,66442338680,66442509400,170720,19880,3200,3720,13120,27360,31080,38840,67800,-3200,ok
2372,66442608520,66442779360,170840,20080,3200,3720,12920,28040,31760,38440,67640,-3200,ok
2373,66442878000,66443051400,173400,20200,3280,3800,13200,29400,33200,38560,68240,-3280,ok
2374,66443150360,66443320240,169880,20040,3240,3720,12760,27400,31120,38200,67760,-3240,ok
2375,66443419000,66443589800,170800,19720,3280,3800,12960,27520,31320,38760,68040,-3280,ok
2376,66443688320,66443859480,171160,20120,3240,3720,13280,27760,31480,38240,68040,-3240,ok
2377,66443994280,66444228480,234200,75520,3480,4040,13440,29560,33600,40200,71440,-3480,ok
2378,66444334040,66444505280,171240,20520,3400,3880,13120,26920,30800,38360,68480,-3440,ok
2379,66444604640,66444777080,172440,19840,3360,3920,13640,26880,30800,39280,68880,-3360,ok
2380,66444876160,66445049600,173440,20000,3400,3880,13480,29240,33120,38640,68200,-3400,ok
2381,66445149360,66445320960,171600,19880,3360,3880,13080,27040,30920,39200,68520,-3360,ok
2382,66445420000,66445591000,171000,19880,3400,3880,13800,26560,30440,38640,68200,-3360,ok
2383,66445690360,66445862760,172400,19800,3360,3880,13120,27240,31120,39080,69280,-3360,ok
2384,66445961880,66446136560,174680,20200,3400,3920,13640,29720,33640,38920,68280,-3400,ok
2385,66446236680,66446408600,171920,19880,3400,3920,13640,26720,30640,39040,68720,-3400,ok
2386,66446507720,66446679120,171400,20000,3400,3920,13240,27240,31160,38640,68400,-3440,ok
2387,66446779240,66446951400,172160,19840,3400,3920,13640,27080,31000,39040,68640,-3400,ok
2388,66447088160,66447265960,177800,21640,3760,4280,13160,31920,36200,38800,68040,-3800,ok
2389,66447369720,66447540240,170520,20640,3520,4080,13800,25760,29840,38600,67640,-3520,ok
2390,66447639600,66447810520,170920,19880,3600,4080,13720,26800,30880,38360,68080,-3600,ok
2391,66447909760,66448135880,226120,19760,3560,4120,13680,26520,30640,85440,76640,-3600,ok
2392,66448238280,66448414280,176000,20960,3360,3880,13040,28280,32160,39640,70240,-3400,ok
2393,66448516000,66448687320,171320,20040,3240,3760,13240,27480,31240,38000,68840,-3280,ok
2394,66448787200,66448958920,171720,19640,3280,3800,13600,27120,30920,38480,69080,-3280,ok
2395,66449059160,66449232120,172960,19640,3280,3800,12720,28120,31920,39480,69200,-3280,ok
2396,66449332440,66449504080,171640,19800,3280,3800,13560,26760,30560,38760,68960,-3280,ok
2397,66449603400,66449774960,171560,20040,3200,3520,14480,26640,30160,37680,69240,-3240,ok
2398,66449874760,66450046680,171920,20040,3200,3720,13080,27800,31520,38520,68760,-3200,ok
2399,66450186640,66450365280,178640,22000,3560,4080,13520,31200,35280,38920,68920,-3560,ok
2400,66450468040,66450639920,171880,20600,3560,4040,13280,27240,31280,38640,68120,-3600,ok
2401,66450740120,66450912240,172120,19920,3640,4120,13280,27400,31520,38240,69120,-3600,ok
2402,66451011600,66451183480,171880,20240,3600,4120,13520,27040,31160,38720,68240,-3600,ok
2403,66451283480,66451456280,172800,19960,3560,4000,13520,28520,32520,38520,68240,-3520,ok
2404,66451555760,66451726800,171040,20160,3360,3880,13400,26680,30560,38320,68640,-3400,ok
2405,66451826640,66451997000,170360,20000,3400,3920,13640,26520,30440,37920,68360,-3400,ok
2406,66452148360,66452327280,178920,21920,3320,3920,13720,27880,31800,39920,71600,-3360,ok
2407,66452429040,66452600720,171680,20360,3280,3960,13480,27040,31000,38640,68240,-3320,ok
2408,66452700400,66452871640,171240,20240,3360,3960,13280,27640,31600,38480,67640,-3360,ok
2409,66452971320,66453142440,171120,20040,3280,3920,13600,27360,31280,38360,67840,-3280,ok
2410,66453310960,66453494240,183280,22120,3200,3720,13320,33920,37640,39760,70440,-3200,ok
2411,66453599760,66453773960,174200,21080,3680,4200,13960,27640,31840,38880,68440,-3680,ok
2412,66453873720,66454045360,171640,20440,3280,3800,13360,27280,31080,38560,68200,-3280,ok
2413,66454144640,66454315800,171160,20000,3240,3760,13600,27360,31120,38840,67600,-3240,ok
2414,66454415280,66454589400,174120,20160,3240,3760,12960,30080,33840,39040,68120,-3240,ok
2415,66454688840,66454860000,171160,20000,3240,3720,13360,27440,31160,38880,67760,-3240,ok
2416,66454960000,66455131800,171800,20400,3240,3760,13720,27200,30960,38840,67880,-3240,ok
2417,66455232040,66455403160,171120,20240,3280,3760,13240,27800,31560,38680,67440,-3320,ok
2418,66455503240,66455677920,174680,20320,3240,3720,13080,30040,33760,39120,68400,-3240,ok
2419,66455777840,66455948440,170600,19960,3240,3720,13680,27000,30720,38360,67880,-3240,ok
2420,66456121480,66456299760,178280,22520,3040,3640,13240,27920,31560,39720,71240,-3040,ok
2421,66456402000,66456576200,174200,20120,3160,3760,13400,29880,33640,38840,68200,-3160,ok
2422,66456713320,66456889320,176000,22080,3400,3880,13680,29080,32960,38960,68320,-3400,ok
2423,66456991520,66457162720,171200,20680,3760,4280,13280,27320,31600,38440,67200,-3760,ok
2424,66457263160,66457433760,170600,20400,3400,3920,13200,27400,31320,38400,67280,-3400,ok
2425,66457533160,66457705960,172800,20120,3400,3880,13760,29400,33280,38360,67280,-3400,ok
2426,66457805880,66457976440,170560,20160,3440,3880,13400,26680,30560,38800,67600,-3400,ok
2427,66458075720,66458245240,169520,20000,3480,4000,13480,27040,31040,37960,67040,-3480,ok
2428,66458344680,66458514840,170160,20160,3400,3920,13640,26520,30440,38400,67520,-3400,ok
2429,66458613880,66458785960,172080,20120,3440,3880,13360,29240,33120,38320,67160,-3440,ok
2430,66458885680,66459056000,170320,20160,3400,3920,13600,26280,30200,38840,67520,-3400,ok
2431,66459155120,66459324440,169320,20040,3440,3960,13680,26520,30480,38120,67000,-3440,ok
2432,66459424040,66459594800,170760,20400,3400,3920,13400,26760,30680,38680,67600,-3400,ok
2433,66459727560,66459902080,174520,21240,3440,3880,13440,30440,34320,38480,67040,-3440,ok
2434,66460057280,66460235520,178240,23600,3640,4160,13920,25880,30040,40280,70400,-3640,ok
2435,66460338480,66460509960,171480,20160,3360,3880,13720,26640,30520,38840,68240,-3360,ok
2436,66460609160,66460784080,174920,20000,3440,3920,13800,29280,33200,39280,68640,-3440,ok
2437,66460883280,66461053640,170360,20040,3360,3880,14120,26080,29960,38520,67760,-3400,ok
2438,66461152400,66461324120,171720,19920,3360,3880,13600,27000,30880,38800,68520,-3360,ok
2439,66461422960,66461593520,170560,19840,3400,3920,13960,26360,30280,38800,67680,-3400,ok
2440,66461691840,66461865600,173760,19840,3400,3880,13760,28760,32640,39080,68440,-3400,ok
2441,66461964440,66462134600,170160,19920,3400,3880,13480,26360,30240,38600,67880,-3360,ok
2442,66462233080,66462404520,171440,19800,3440,4000,13440,27040,31040,38880,68280,-3440,ok
2443,66462503680,66462674160,170480,19960,3360,3880,13680,26440,30320,38920,67600,-3360,ok
2444,66462809400,66462987280,177880,21960,3520,4040,13400,31360,35400,39000,68120,-3520,ok
2445,66463089640,66463260200,170560,20120,3720,4240,13200,26960,31200,38400,67640,-3720,ok
2446,66463359440,66463531680,172240,19880,3600,4080,13440,27360,31440,39040,68440,-3600,ok
2447,66463630600,66463802920,172320,19800,3560,4040,13400,26880,30920,38600,69600,-3560,ok
2448,66463901520,66464126280,224760,20080,3520,4040,13360,26800,30840,84960,75520,-3520,ok
2449,66464228360,66464401800,173440,20480,3280,3880,13360,27640,31520,38440,69640,-3280,ok
2450,66464502640,66464674040,171400,19880,3120,3640,12840,28080,31720,38240,68760,-3160,ok
2451,66464772840,66464944920,172080,19600,3120,3840,13600,26800,30640,39120,69120,-3120,ok
2452,66465044720,66465215440,170720,19760,3120,3760,12880,27560,31320,37920,68840,-3120,ok
2453,66465314680,66465485480,170800,19680,3160,3800,13720,26960,30760,37840,68800,-3160,ok
2454,66465585440,66465756560,171120,19720,3120,3840,13120,27600,31440,38280,68560,-3120,ok
2455,66465856440,66466029920,173480,19600,3120,3760,13560,29320,33080,38440,68800,-3120,ok
2456,66466197360,66466377640,180280,22320,3560,4040,12640,32200,36240,39640,69440,-3560,ok
2457,66466482960,66466655880,172920,20640,3640,4160,13560,28120,32280,38840,67600,-3640,ok
2458,66466755640,66466927280,171640,20320,3360,3880,12880,27920,31800,38360,68280,-3360,ok
2459,66467026520,66467201040,174520,20160,3360,3880,13880,29160,33040,39120,68320,-3360,ok
2460,66467301400,66467474240,172840,20480,3400,3880,12920,27880,31760,39040,68640,-3400,ok
2461,66467573400,66467745840,172440,20440,3400,3880,13640,27680,31560,38960,67840,-3400,ok
2462,66467846280,66468066400,220120,19960,3440,3880,12720,27800,31680,38680,117040,-3400,ok
2463,66468168240,66468343480,175240,21160,3400,3960,13720,27560,31520,39040,69800,-3400,ok
2464,66468445440,66468617800,172360,20480,3400,3920,12920,28120,32040,39560,67400,-3440,ok
2465,66468718760,66468890120,171360,20200,3480,4000,13400,27240,31240,38720,67840,-3520,ok
2466,66468991040,66469164760,173720,20440,3400,3960,12920,29960,33920,38920,67520,-3400,ok
2467,66469303960,66469479640,175680,22120,3440,3920,13520,28760,32680,39040,68320,-3440,ok
2468,66469583640,66469756440,172800,20200,3760,3920,12880,28200,32120,39600,67880,-3640,ok
2469,66469857200,66470029120,171920,20360,3400,3880,13480,27160,31040,38960,68080,-3400,ok
2470,66470129320,66470303920,174600,20360,3400,3920,12720,30320,34240,39480,67800,-3400,ok
2471,66470403960,66470576120,172160,20200,3400,3880,13560,27280,31160,38880,68360,-3400,ok
2472,66470675720,66470848240,172520,20320,3400,3880,12520,27840,31720,39680,68320,-3440,ok
2473,66470948240,66471119600,171360,20080,3440,3960,13480,27080,31040,38720,68080,-3480,ok
2474,66471219200,66471393280,174080,20160,3480,4000,13000,29600,33600,39400,67920,-3480,ok
2475,66471493440,66471665400,171960,20080,3480,3920,13680,26480,30400,38840,68920,-3440,ok
2476,66471765560,66471937360,171800,20280,3480,3960,13160,27360,31320,39160,67920,-3520,ok
2477,66472091680,66472272080,180400,22680,3440,3880,13360,27640,31520,41200,71600,-3400,ok
2478,66472411160,66472587480,176320,21640,3520,4040,13320,29880,33920,38920,68520,-3520,ok
2479,66472689720,66472861280,171560,19960,3760,4280,13800,26440,30720,38600,68520,-3800,ok
2480,66472960880,66473133040,172160,20240,3560,4080,13080,27400,31480,38800,68560,-3560,ok
2481,66473232760,66473406920,174160,20120,3520,4040,14040,28400,32440,38680,68920,-3560,ok
2482,66473506760,66473678920,172160,20160,3520,4040,13480,27040,31080,39040,68400,-3520,ok
2483,66473778680,66473950720,172040,20160,3520,4040,13880,26320,30360,38880,68760,-3520,ok
2484,66474051040,66474223760,172720,20080,3560,4040,13200,27320,31360,39000,69080,-3560,ok
2485,66474323200,66474497440,174240,19960,3560,4040,13440,29080,33120,39000,68720,-3560,ok
2486,66474597400,66474769440,172040,19760,3600,3920,13920,26720,30640,39000,68760,-3640,ok
2487,66474868560,66475039800,171240,19800,3600,4080,13960,26480,30560,38680,68240,-3600,ok
2488,66475139200,66475310880,171680,19960,3560,4040,13400,27440,31480,38720,68120,-3560,ok
2489,66475442680,66475618720,176040,21080,3560,4040,13520,30960,35000,38560,67840,-3520,ok
2490,66475720240,66475891360,171120,20120,3720,4240,13600,26920,31160,38720,67520,-3720,ok
2491,66475991000,66476221600,230600,73640,3280,3920,13560,29080,33000,39800,70600,-3280,ok
2492,66476325000,66476500360,175360,20880,3440,4080,13400,29760,33840,38840,68400,-3440,ok
2493,66476600640,66476772560,171920,20160,3560,4080,13680,27040,31120,38600,68360,-3560,ok
2494,66476871800,66477052800,181000,20040,3360,3880,13680,35480,39360,39040,68880,-3360,ok
2495,66477153560,66477325720,172160,20480,3520,4040,13400,27360,31400,38360,68520,-3520,ok
2496,66477425080,66477598960,173880,20240,3600,4080,13720,29320,33400,38720,67800,-3600,ok
2497,66477699120,66477870360,171240,20160,3560,4080,13760,26640,30720,38560,68040,-3560,ok
2498,66477969560,66478141120,171560,20160,3640,4120,13400,27840,31960,38560,67480,-3640,ok
2499,66478241440,66478413080,171640,20040,3520,4040,13880,27000,31040,38360,68360,-3560,ok
2500,66478512720,66478687600,174880,20160,3560,4040,13240,30480,34520,38960,68000,-3560,ok
2501,66478857760,66479038680,180920,22680,3200,3760,13720,30080,33840,39680,71040,-3240,ok
2502,66479144640,66479317360,172720,21080,3560,4040,13240,28160,32200,38680,67520,-3560,ok
2503,66479417200,66479589480,172280,20080,3280,3800,13560,26920,30720,38400,69520,-3280,ok
