seq,t0_ns,t1_ns,rtt_ns,syscall_in,notify,fwd_raw,turnaround,rev_raw,transport,workwait,wake,residual,status
5621,193770178160,193770351280,173120,20440,3600,3960,13640,28160,32120,38560,68240,-3480,ok
5622,193770453440,193770627360,173920,19960,3600,3960,13520,29600,33560,38440,68240,-3400,ok
5623,193770803360,193770988280,184920,23160,3840,4240,13320,33120,37360,40160,70720,-3640,ok
5624,193771095600,193771267640,172040,20160,3880,4240,13640,28400,32640,38040,67360,-3680,ok
5625,193771404880,193771586800,181920,23440,3840,4200,14080,31800,36000,38640,69600,-3680,ok
5626,193771691960,193771864360,172400,19960,3800,4160,13240,28720,32880,38400,67720,-3600,ok
5627,193772052960,193772232280,179320,24480,3640,4200,13240,27440,31640,40080,69720,-3480,ok
5628,193772339880,193772514000,174120,19920,4080,4560,14000,27480,32040,38720,69240,-3880,ok
5629,193772651960,193772832600,180640,24800,3960,4480,13120,31000,35480,38440,68680,-3840,ok
5630,193772937160,193773107960,170800,20120,3640,4160,13360,28240,32400,37760,67000,-3480,ok
5631,193773244400,193773424960,180560,23960,3640,4160,14120,31080,35240,38920,68160,-3480,ok
5632,193773529000,193773702360,173360,20200,3720,4160,13360,29960,34120,37840,67600,-3480,ok
5633,193773838040,193774017880,179840,23840,3680,4160,13520,31480,35640,38200,68440,-3480,ok
5634,193774158400,193774336480,178080,20560,3640,4280,13440,30240,34520,39600,69840,-3520,ok
5635,193774476080,193774657800,181720,24280,3680,4240,13880,30080,34320,40440,68680,-3560,ok
5636,193774763200,193774935760,172560,20520,3720,4120,13520,27680,31800,38360,68160,-3520,ok
5637,193775039480,193775210880,171400,20000,3520,3960,13400,28440,32400,38320,67080,-3320,ok
5638,193775315120,193775486760,171640,20000,3520,4000,13400,28000,32000,38440,67600,-3320,ok
5639,193775591040,193775764960,173920,19880,3520,4000,13520,30120,34120,38440,67760,-3320,ok
5640,193775868040,193776090760,222720,20120,3600,3960,13400,28040,32000,38120,118920,-3440,ok
5641,193776196120,193776378600,182480,19800,3520,4000,14120,35120,39120,39920,69320,-3320,ok
5642,193776483360,193776654400,171040,20080,3480,3960,13240,28440,32400,38120,67040,-3320,ok
5643,193776757520,193776930320,172800,19920,3520,4000,14160,29360,33360,37920,67280,-3360,ok
5644,193777032680,193777203800,171120,19960,3600,3960,13920,27600,31560,38160,67360,-3440,ok
5645,193777343440,193777521520,178080,20920,3640,3960,13040,31320,35280,39040,69640,-3480,ok
5646,193777627520,193777800560,173040,20200,3600,4000,14320,27240,31240,39520,67600,-3440,ok
5647,193777904520,193778077040,172520,20040,3640,4000,13520,28200,32200,38400,68200,-3480,ok
5648,193778180720,193778352400,171680,20160,3600,4000,13320,28240,32240,38600,67200,-3440,ok
5649,193778457400,193778629520,172120,19840,3680,4000,13800,28200,32200,38440,67640,-3480,ok
5650,193778734240,193778907080,172840,20200,3600,3960,13640,29680,33640,38320,66880,-3440,ok
5651,193779011080,193779182200,171120,19920,3600,3920,13400,28200,32120,38360,67160,-3440,ok
5652,193779286040,193779457200,171160,19920,3640,4000,13800,28000,32000,38320,66920,-3440,ok
5653,193779561080,193779732000,170920,19760,3640,3960,14480,27040,31000,38440,67080,-3480,ok
5654,193779835240,193780053240,218000,20000,3600,3960,13440,29720,33680,38120,112560,-3400,ok
5655,193780158320,193780332440,174120,19880,3640,4120,13520,28640,32760,39440,68320,-3440,ok
5656,193780539000,193780721360,182360,22240,3400,3760,13720,32480,36240,39840,70120,-3200,ok
5657,193780830400,193781005520,175120,20440,3840,4360,13440,29960,34320,38560,68160,-3640,ok
5658,193781108640,193781281440,172800,19840,3920,4280,13240,28800,33080,38280,68240,-3800,ok
5659,193781384480,193781556720,172240,19960,3960,4320,13720,28000,32320,38920,67120,-3760,ok
5660,193781660360,193781831760,171400,20040,3960,4360,13120,28160,32520,38480,67080,-3800,ok
5661,193781935400,193782109800,174400,20480,3960,4320,13200,30080,34400,39000,67160,-3800,ok
5662,193782213280,193782384680,171400,20120,3880,4280,13680,27680,31960,38480,67000,-3720,ok
5663,193782488240,193782660280,172040,19960,4000,4400,13200,28400,32800,39040,66880,-3840,ok
5664,193782763440,193782935280,171840,20280,4160,4520,13520,27920,32440,38520,66960,-4040,ok
5665,193783038840,193783212400,173560,20160,3920,4320,13520,29840,34160,38400,67120,-3720,ok
5666,193783314600,193783485480,170880,19920,4080,4440,13720,27280,31720,38360,67000,-3920,ok
5667,193783622200,193783801760,179560,20840,3960,4360,13640,31120,35480,39960,69520,-3840,ok
5668,193783907240,193784132400,225160,20160,3920,4320,13960,28800,33120,84080,73720,-3800,ok
5669,193784236760,193784411880,175120,19720,3800,4160,13200,29120,33280,39360,69360,-3600,ok
5670,193784514840,193784686960,172120,19880,3920,4280,14000,27800,32080,38760,67240,-3760,ok
5671,193784790240,193784962520,172280,19720,3960,4280,14000,27280,31560,38760,68040,-3760,ok
5672,193785065600,193785239280,173680,20240,3880,4280,13360,29840,34120,38640,67160,-3720,ok
5673,193785342000,193785513720,171720,19960,4000,4320,13760,28120,32440,38440,66960,-3840,ok
5674,193785616280,193785787680,171400,20200,3920,4280,13880,27640,31920,38320,66880,-3720,ok
5675,193785890360,193786062080,171720,19880,3680,4080,13160,28520,32600,38640,67280,-3520,ok
5676,193786164520,193786337840,173320,20320,3600,3960,13160,30160,34120,38320,67240,-3440,ok
5677,193786440000,193786610720,170720,20040,3640,3960,13920,27360,31320,38040,67240,-3480,ok
5678,193786747760,193786926080,178320,20680,3680,4040,13320,30840,34880,39640,69640,-3520,ok
5679,193787031280,193787205480,174200,20320,3680,4000,13680,28000,32000,38640,69320,-3440,ok
5680,193787308360,193787481040,172680,20200,3600,3960,13720,28360,32320,38520,67800,-3480,ok
5681,193787583200,193787754480,171280,20160,3680,4040,13680,28360,32400,38480,66400,-3520,ok
5682,193787857480,193788077320,219840,20160,3640,4000,13360,28600,32600,38560,115040,-3520,ok
5683,193788182280,193788357920,175640,20240,3640,4000,13880,29800,33800,39680,67840,-3440,ok
5684,193788460400,193788631760,171360,20040,3600,3960,13440,28440,32400,38320,66960,-3400,ok
5685,193788734400,193788904800,170400,20040,3640,4000,13640,27800,31800,38240,66480,-3440,ok
5686,193789006520,193789177160,170640,20000,3640,4000,13640,28040,32040,38160,66640,-3480,ok
5687,193789278320,193789450760,172440,20160,3600,4040,13600,29400,33440,38320,66760,-3440,ok
5688,193789552680,193789723200,170520,20200,3640,3960,14760,26520,30480,37880,67040,-3480,ok
5689,193789860600,193790038120,177520,20920,3640,4000,12800,31400,35400,38960,69280,-3480,ok
5690,193790143440,193790317160,173720,20480,3640,3960,13360,28920,32880,38320,68480,-3440,ok
5691,193790419160,193790591840,172680,20240,3760,4080,13720,28360,32440,38160,67960,-3600,ok
5692,193790694000,193790866160,172160,20120,3600,3960,13200,29240,33200,38120,67320,-3400,ok
5693,193790968960,193791140800,171840,20240,3640,4000,13520,28400,32400,38360,67160,-3480,ok
5694,193791243640,193791416520,172880,20200,3600,3920,13440,28240,32160,38160,68760,-3440,ok
5695,193791519640,193791690840,171200,20160,3640,3960,13240,28440,32400,38080,67160,-3480,ok
5696,193791793160,193791964880,171720,20200,3600,3960,13240,28840,32800,38120,67160,-3400,ok
5697,193792122120,193792296840,174720,20360,3520,4040,13640,28040,32080,39560,68920,-3360,ok
5698,193792401520,193792574000,172480,20120,3520,3960,13120,30040,34000,38320,66760,-3360,ok
5699,193792676000,193792847680,171680,20160,3640,3960,13280,28520,32480,38200,67360,-3440,ok
5700,193793018760,193793201120,182360,21680,3560,3920,13520,32600,36520,39600,70880,-3400,ok
5701,193793308280,193793483760,175480,20440,3520,4000,13120,29080,33080,38600,70080,-3360,ok
5702,193793587560,193793760760,173200,20800,3480,3960,13440,28120,32080,38400,68320,-3320,ok
5703,193793863240,193794034560,171320,20240,3520,3960,13600,27920,31880,38240,67200,-3360,ok
5704,193794137760,193794311520,173760,20520,3480,3960,13200,29040,33000,38840,68000,-3280,ok
5705,193794415120,193794588800,173680,20000,3520,4000,13600,27720,31720,40080,68080,-3320,ok
5706,193794692680,193794865640,172960,20480,3480,3800,13200,29000,32800,38600,67720,-3320,ok
5707,193794969280,193795140760,171480,19960,3560,4000,13360,28280,32280,38320,67360,-3360,ok
5708,193795244040,193795417280,173240,20520,3480,3960,13400,28520,32480,38520,68120,-3280,ok
5709,193795520600,193795693560,172960,20240,3520,4000,13520,29480,33480,38200,67360,-3360,ok
5710,193795796840,193795969040,172200,20560,3600,4000,13200,29000,33000,38080,67240,-3480,ok
5711,193796164320,193796343720,179400,21240,3520,4040,13440,31040,35080,39720,69720,-3320,ok
5712,193796451680,193796626640,174960,20200,3520,4080,13720,29400,33480,38120,69240,-3320,ok
5713,193796730000,193796902840,172840,20560,3480,4000,13680,28360,32360,38440,67640,-3320,ok
5714,193797004320,193797177520,173200,20320,3520,4000,13600,29200,33200,38200,67720,-3360,ok
5715,193797280360,193797452480,172120,20440,3560,4040,13880,27600,31640,38560,67480,-3440,ok
5716,193797555080,193797729440,174360,20200,3560,4040,13080,29200,33240,39800,67880,-3400,ok
5717,193797832800,193798006080,173280,20160,3520,4000,13200,29680,33680,38760,67280,-3320,ok
5718,193798109080,193798281000,171920,20320,3560,4000,13640,28480,32480,38080,67200,-3360,ok
5719,193798383520,193798555840,172320,20440,3520,4040,13480,28440,32480,38480,67320,-3400,ok
5720,193798657480,193798832760,175280,20440,3520,4000,13160,31200,35200,38360,68000,-3400,ok
5721,193798935040,193799106040,171000,20200,3480,3960,13480,28200,32160,38240,66760,-3320,ok
5722,193799239000,193799416240,177240,20320,3480,4000,13160,31040,35040,39240,69360,-3360,ok
5723,193799521040,193799693240,172200,20480,3520,4040,13520,28960,33000,38360,66720,-3400,ok
5724,193799795720,193799971000,175280,20480,3440,4040,13280,30440,34480,38400,68480,-3280,ok
5725,193800128400,193800303560,175160,20080,3520,4000,12720,28800,32800,39760,69600,-3320,ok
5726,193800407880,193800581000,173120,20000,3480,4000,13000,29320,33320,38560,68080,-3320,ok
5727,193800684280,193800857960,173680,20320,3520,4000,13080,28400,32400,38320,69400,-3360,ok
5728,193800961320,193801134400,173080,20560,3520,4080,12880,28400,32480,38400,68600,-3360,ok
5729,193801237320,193801408400,171080,20360,3480,3960,13120,28240,32200,38240,67000,-3320,ok
5730,193801510680,193801682840,172160,20240,3480,4000,12880,28680,32680,38280,67880,-3280,ok
5731,193801786280,193801960160,173880,20320,3520,4000,13080,30200,34200,38040,68040,-3320,ok
5732,193802062640,193802234080,171440,20400,3640,3960,12800,28520,32480,37960,67640,-3480,ok
5733,193802372160,193802549320,177160,21120,3600,4000,12720,31000,35000,39160,69000,-3440,ok
5734,193802654360,193802825440,171080,20680,3640,4000,12680,28680,32680,38360,66480,-3440,ok
5735,193802928080,193803103520,175440,20200,3600,3920,12480,31600,35520,38600,68520,-3480,ok
5736,193803205440,193803376600,171160,20600,3640,4000,12640,29040,33040,38400,66280,-3440,ok
5737,193803479680,193803651800,172120,20240,3640,3960,12640,29080,33040,38880,67120,-3440,ok
5738,193803754320,193803926080,171760,20200,3640,4000,12720,29400,33400,38480,66800,-3480,ok
5739,193804081120,193804259680,178560,22160,3480,3800,13000,29640,33440,39760,70040,-3320,ok
5740,193804364000,193804536040,172040,20360,3640,3960,12480,29760,33720,38000,67280,-3440,ok
5741,193804639240,193804810720,171480,20320,3640,3760,12560,28720,32480,38320,67680,-3520,ok
5742,193804913560,193805087320,173760,20320,3600,4000,12920,29160,33160,39240,68000,-3480,ok
5743,193805190880,193805362880,172000,20120,3640,3960,12920,28920,32880,38480,67400,-3440,ok
5744,193805533080,193805714960,181880,21760,3600,3920,12600,33640,37560,39360,70400,-3400,ok
5745,193805822440,193805994560,172120,20360,3560,4040,13320,28400,32440,38480,67320,-3360,ok
5746,193806098360,193806273120,174760,20040,3480,3920,12680,31200,35120,38320,68400,-3280,ok
5747,193806375120,193806546760,171640,20120,3600,3960,12600,29680,33640,38360,66760,-3440,ok
5748,193806650320,193806822800,172480,19880,3600,3960,12360,29760,33720,38680,67640,-3400,ok
5749,193806925600,193807098560,172960,19960,3640,4040,12920,29000,33040,38480,68400,-3480,ok
5750,193807201840,193807374880,173040,20320,3600,3960,12360,29920,33880,38560,67760,-3440,ok
5751,193807477200,193807648600,171400,20000,3680,4040,13000,29000,33040,38160,67040,-3520,ok
5752,193807751000,193807923080,172080,20160,3600,3920,12760,29520,33440,38320,67240,-3440,ok
5753,193808076960,193808255320,178360,21640,3440,3840,12520,30200,34040,39880,70080,-3240,ok
5754,193808359360,193808530000,170640,20200,3640,4000,12760,28400,32400,38160,66920,-3440,ok
5755,193808666960,193808845400,178440,20760,3680,4000,13200,31280,35280,39640,69360,-3480,ok
5756,193808949520,193809122440,172920,20600,3640,3960,12640,30080,34040,38240,67200,-3440,ok
5757,193809224960,193809400840,175880,20440,3640,3960,12680,31240,35200,39040,68360,-3480,ok
5758,193809502040,193809673000,170960,20000,3640,4000,12760,29280,33280,38240,66480,-3440,ok
5759,193809775400,193809948760,173360,19920,3680,4000,12600,29680,33680,39440,67600,-3560,ok
5760,193810051560,193810224200,172640,20040,3600,3960,12840,29880,33840,38560,67200,-3440,ok
5761,193810327320,193810502600,175280,20080,3640,3960,13320,30360,34320,39200,68160,-3440,ok
5762,193810604480,193810775720,171240,20080,3600,4000,12440,29160,33160,38600,66800,-3440,ok
5763,193810878520,193811051240,172720,20040,3640,4000,13080,28920,32920,39120,67400,-3480,ok
5764,193811154040,193811328400,174360,20000,3600,3960,12880,29880,33840,38360,69120,-3440,ok
5765,193811432240,193811604640,172400,20160,3680,4040,12840,28880,32920,38600,67680,-3480,ok
5766,193811737080,193811914920,177840,19800,3600,3960,13200,31800,35760,39600,69280,-3400,ok
5767,193812073440,193812250800,177360,22080,3120,3480,13280,29000,32480,39360,70000,-2960,ok
5768,193812353960,193812529080,175120,20120,3680,4040,12360,31680,35720,38000,68720,-3480,ok
5769,193812630520,193812801960,171440,20000,3600,3960,12840,29080,33040,38280,67120,-3440,ok
5770,193812904200,193813076680,172480,19800,3600,3960,12720,29280,33240,38240,68280,-3400,ok
5771,193813179360,193813351320,171960,20040,3640,4000,12840,29240,33240,38400,67240,-3440,ok
5772,193813454480,193813629400,174920,20160,3600,3960,12600,31320,35280,37880,68800,-3400,ok
5773,193813731720,193813903800,172080,20240,3600,4000,12720,29640,33640,38080,67280,-3480,ok
5774,193814006480,193814178400,171920,19960,3600,3960,12560,29840,33800,37800,67600,-3400,ok
5775,193814281080,193814454240,173160,20080,3640,4000,12960,29040,33040,38200,68680,-3440,ok
5776,193814557080,193814729240,172160,20120,3680,4000,13240,28880,32880,37680,68040,-3480,ok
5777,193814831600,193815003080,171480,20120,3680,4040,12920,29080,33120,38200,66920,-3480,ok
5778,193815139880,193815317920,178040,20680,3640,3960,12760,32320,36280,39080,69040,-3440,ok
5779,193815422560,193815597040,174480,20360,3640,4000,12840,31000,35000,38480,67600,-3440,ok
5780,193815699000,193815870080,171080,19840,3680,4000,12600,29440,33440,37840,67160,-3480,ok
5781,193815971760,193816169280,197520,20040,3680,4000,12880,48200,52200,47760,64480,-3520,ok
5782,193816273480,193816442520,169040,19320,3480,3800,12360,25160,28960,40560,67640,-3280,ok
5783,193816546200,193816720960,174760,19880,3600,4000,12960,31240,35240,38600,67920,-3440,ok
5784,193816822640,193816995600,172960,19760,3600,3960,12520,30040,34000,38560,67960,-3440,ok
5785,193817097640,193817269880,172240,20120,3680,4040,12600,29320,33360,38320,67640,-3480,ok
5786,193817372080,193817544200,172120,19800,3600,3960,12440,29480,33440,38560,67720,-3440,ok
5787,193817646440,193817819400,172960,19960,3640,4000,13000,30760,34760,37640,67400,-3440,ok
5788,193817921640,193818093080,171440,20080,3640,3960,12640,29320,33280,38080,67200,-3480,ok
5789,193818263440,193818445600,182160,21760,3880,4240,12680,32880,37120,39600,70840,-3720,ok
5790,193818552080,193818725240,173160,20320,3560,4040,12640,28960,33000,39520,67480,-3360,ok
5791,193818827600,193819000160,172560,20240,3520,4000,12640,29480,33480,37920,68080,-3320,ok
5792,193819101560,193819272560,171000,20200,3480,4000,12600,29320,33320,38080,66640,-3320,ok
5793,193819375280,193819548040,172760,20120,3520,3960,12920,29480,33440,38600,67520,-3360,ok
5794,193819650320,193819824000,173680,20280,3520,3920,12440,30840,34760,38520,67480,-3320,ok
5795,193819926560,193820147000,220440,20240,3680,4040,12520,29160,33200,81240,73080,-3520,ok
5796,193820250360,193820424240,173880,20080,3440,3800,12320,29680,33480,39560,68280,-3280,ok
5797,193820527080,193820700040,172960,20440,3600,4000,12680,28880,32880,38720,68120,-3480,ok
5798,193820801880,193820975640,173760,19920,3640,3960,12560,30600,34560,38400,68120,-3440,ok
5799,193821077720,193821249360,171640,20360,3600,3960,12800,28360,32320,38240,67720,-3400,ok
5800,193821388920,193821569080,180160,21800,3880,4280,12560,31640,35920,39880,69840,-3720,ok
5801,193821674720,193821848800,174080,20400,3720,4040,13040,28440,32480,39640,68320,-3520,ok
5802,193821950720,193822123680,172960,20360,3600,4000,12880,28640,32640,39040,67880,-3440,ok
5803,193822225680,193822397320,171640,20520,3600,3960,12960,28360,32320,38400,67240,-3400,ok
5804,193822499560,193822672720,173160,20320,3600,3920,12640,29040,32960,39320,67760,-3440,ok
5805,193822774880,193822948960,174080,20280,3600,3960,12680,30560,34520,38960,67480,-3440,ok
5806,193823051080,193823223200,172120,20320,3600,4000,12240,29480,33480,38720,67240,-3480,ok
5807,193823325040,193823496880,171840,20520,3640,4000,12800,28680,32680,38480,67200,-3480,ok
5808,193823599360,193823770400,171040,20480,3600,4000,12960,27800,31800,38760,66920,-3480,ok
5809,193823872280,193824171880,299600,20160,3680,4000,13240,30280,34280,38320,193440,-3520,ok
5810,193824277400,193824455480,178080,20640,3680,4160,13120,30680,34840,39400,69880,-3480,ok
5811,193824594520,193824774520,180000,20960,3480,3760,12680,32720,36480,39520,70160,-3280,ok
5812,193824878280,193825054320,176040,20280,3320,3880,13240,31120,35000,38400,69000,-3200,ok
5813,193825155280,193825328680,173400,20280,3640,3920,13120,29200,33120,38480,68200,-3440,ok
5814,193825429640,193825601240,171600,19960,3600,3960,13040,28760,32720,38360,67400,-3480,ok
5815,193825702800,193825876000,173200,20160,3600,3920,12960,28960,32880,38440,68560,-3400,ok
5816,193825977040,193826152000,174960,20160,3600,3960,13200,31240,35200,38480,67800,-3480,ok
5817,193826253320,193826436240,182920,19840,3640,3960,12680,37960,41920,38960,69320,-3440,ok
5818,193826537800,193826709040,171240,20040,3640,4040,12920,27960,32000,38120,68000,-3480,ok
5819,193826810600,193826983360,172760,20280,3880,4200,13200,28280,32480,38440,68160,-3680,ok
5820,193827084320,193827259000,174680,19960,3640,4040,13160,30360,34400,38360,68680,-3520,ok
5821,193827359680,193827532920,173240,20200,3760,4080,12680,29000,33080,38520,68600,-3600,ok
5822,193827666000,193827843880,177880,20880,3600,3960,13000,30520,34480,39360,70040,-3480,ok
5823,193827947200,193828171200,224000,20480,3440,3800,13240,30680,34480,81080,74520,-3240,ok
5824,193828275320,193828449320,174000,20240,3400,3800,13200,28760,32560,39120,68720,-3240,ok
5825,193828551160,193828723600,172440,20080,3680,4000,13080,28160,32160,38960,67960,-3480,ok
5826,193828825520,193828998160,172640,19920,3640,4040,13400,27600,31640,39200,68360,-3520,ok
5827,193829101200,193829276480,175280,20320,3640,3920,12680,30360,34280,39360,68400,-3400,ok
5828,193829378800,193829551600,172800,20400,3600,4000,13160,27840,31840,38720,68520,-3440,ok
5829,193829653680,193829826240,172560,20200,3680,3760,12320,28800,32560,39080,68200,-3480,ok
5830,193829928040,193830099920,171880,19880,3680,4000,13120,27760,31760,39000,67960,-3520,ok
5831,193830201800,193830376800,175000,20360,3640,3920,12600,30520,34440,38880,68560,-3480,ok
5832,193830478360,193830650880,172520,20360,3600,3920,13240,27960,31880,38720,68160,-3440,ok
5833,193830820240,193831002120,181880,21800,3560,3920,12680,32080,36000,40480,70760,-3400,ok
5834,193831107760,193831281680,173920,20560,3360,3840,13280,27800,31640,39720,68520,-3160,ok
5835,193831383920,193831557840,173920,20360,3480,3960,12800,28480,32440,39280,68840,-3280,ok
5836,193831659280,193831832560,173280,20520,3480,4000,13000,28520,32520,38640,68440,-3320,ok
5837,193831934640,193832155040,220400,20760,3560,4040,12680,29840,33880,79800,73080,-3360,ok
5838,193832257760,193832434080,176320,20080,3560,4040,12880,30960,35000,39200,69000,-3400,ok
5839,193832537040,193832710520,173480,20320,3640,3960,12960,28640,32600,39000,68440,-3480,ok
5840,193832812000,193832983760,171760,20080,3640,3960,12880,27840,31800,38440,68360,-3440,ok
5841,193833085760,193833257840,172080,20240,3600,3960,13120,27960,31920,38560,68120,-3480,ok
5842,193833359080,193833532840,173760,19800,3680,4000,12520,30280,34280,38320,68640,-3480,ok
5843,193833634320,193833807280,172960,20160,3600,3960,13200,28080,32040,38800,68600,-3440,ok
5844,193833945520,193834123800,178280,21280,3600,3960,12560,30920,34880,39000,70360,-3400,ok
5845,193834229040,193834404040,175000,20360,3440,3720,12680,28880,32600,38840,70320,-3240,ok
5846,193834505720,193834678120,172400,20240,3600,3920,12760,28480,32400,38600,68200,-3400,ok
5847,193834779600,193834952880,173280,20160,3640,3960,13040,28720,32680,38960,68240,-3440,ok
5848,193835055040,193835227560,172520,20240,3640,4000,12800,28400,32400,38800,68120,-3480,ok
5849,193835330200,193835504240,174040,20440,3600,3920,13080,27920,31840,40400,68080,-3400,ok
5850,193835606720,193835779280,172560,20120,3600,4000,12600,29240,33240,38400,68000,-3400,ok
5851,193835882160,193836109360,227200,20040,3640,4000,12960,28640,32640,38880,122480,-3440,ok
5852,193836213760,193836388400,174640,20280,3600,3920,12560,29400,33320,39320,69000,-3440,ok
5853,193836491360,193836667400,176040,20280,3520,3840,13400,30520,34360,38960,68840,-3320,ok
5854,193836768840,193836942520,173680,20320,3640,3960,12440,29640,33600,38800,68320,-3440,ok
5855,193837078280,193837258240,179960,21280,3640,3960,13520,31240,35200,39960,69800,-3440,ok
5856,193837364200,193837539120,174920,20080,3440,3800,12840,29400,33200,38920,69720,-3280,ok
5857,193837641000,193837814280,173280,20560,3600,3880,13280,28520,32400,38800,68040,-3400,ok
5858,193837915600,193838087640,172040,19800,3600,3960,12560,29440,33400,38480,67640,-3440,ok
5859,193838189600,193838363280,173680,20000,3640,3960,13480,28760,32720,39160,68120,-3440,ok
5860,193838465120,193838638160,173040,19960,3600,4000,12840,28640,32640,39840,67600,-3440,ok
5861,193838740080,193838913560,173480,20400,3600,3960,13000,29080,33040,38760,68120,-3440,ok
5862,193839015120,193839186320,171200,19920,3640,4000,12680,28840,32840,38360,67240,-3480,ok
5863,193839288040,193839461640,173600,19920,3600,4000,13200,29080,33080,38960,68240,-3400,ok
5864,193839563080,193839735880,172800,19840,3680,4160,12560,30560,34720,38320,67200,-3520,ok
5865,193839837280,193840065360,228080,20160,3640,3920,12920,28440,32360,38720,123720,-3440,ok
5866,193840205040,193840384720,179680,20960,3560,4000,12640,31360,35360,41080,69440,-3360,ok
5867,193840489600,193840664320,174720,20240,3320,3800,13440,28760,32560,38560,69800,-3200,ok
5868,193840766040,193840937960,171920,20240,3600,4080,12640,28520,32600,38880,67400,-3440,ok
5869,193841039160,193841212200,173040,20560,3480,4000,13080,28600,32600,38920,67720,-3320,ok
5870,193841314040,193841485600,171560,20160,3520,4040,12960,28080,32120,39240,66920,-3360,ok
5871,193841587560,193841763360,175800,20560,3520,3960,12720,29160,33120,40120,69040,-3280,ok
5872,193841866960,193842039280,172320,20280,3520,4000,12600,28600,32600,38960,67720,-3360,ok
5873,193842142080,193842314520,172440,20360,3520,3960,13080,28040,32000,38800,68000,-3320,ok
5874,193842417160,193842589560,172400,20240,3520,4040,12560,28920,32960,38840,67600,-3320,ok
5875,193842692160,193842867560,175400,20200,3480,4000,12760,31240,35240,38640,68400,-3320,ok
5876,193842970080,193843142000,171920,20160,3520,4000,12760,28600,32600,38840,67400,-3360,ok
5877,193843307080,193843489320,182240,21160,3440,3880,12640,33200,37080,39640,71520,-3240,ok
5878,193843595400,193843768720,173320,20200,3360,3840,13240,28440,32280,39080,68320,-3160,ok
5879,193843870360,193844098520,228160,20320,3480,4000,12920,31000,35000,38360,121400,-3320,ok
5880,193844202960,193844379320,176360,20400,3560,4040,12640,29800,33840,40360,68920,-3360,ok
5881,193844483600,193844656920,173320,20040,3320,3880,12760,28400,32280,39120,68960,-3160,ok
5882,193844759520,193844933200,173680,20200,3520,3960,13360,27440,31400,40280,68240,-3320,ok
5883,193845036200,193845209680,173480,20200,3760,4280,12760,28560,32840,38960,68560,-3600,ok
5884,193845312480,193845484920,172440,20280,3840,4320,12920,27880,32200,39240,67600,-3640,ok
5885,193845587320,193845760320,173000,20280,3840,4320,13080,28040,32360,38800,68280,-3640,ok
5886,193845862560,193846037120,174560,20360,3520,4000,12880,30000,34000,38920,68200,-3320,ok
5887,193846139360,193846311760,172400,20040,3600,3880,12880,28240,32120,38480,68720,-3440,ok
5888,193846449600,193846629400,179800,20880,3600,3960,12760,31280,35240,40120,70640,-3440,ok
5889,193846734480,193846908120,173640,20120,3600,3960,13080,28880,32840,38680,68720,-3400,ok
5890,193847010320,193847186560,176240,20080,3640,3960,13040,31120,35080,39000,68880,-3480,ok
5891,193847288480,193847460560,172080,20040,3600,3960,13120,27880,31840,38920,68000,-3440,ok
5892,193847562640,193847735800,173160,20440,3680,4000,12760,28240,32240,39160,68400,-3520,ok
5893,193847838520,193848059720,221200,20320,3640,3960,12920,28920,32880,39080,115800,-3440,ok
5894,193848165240,193848340880,175640,20240,3680,4040,12640,29120,33160,40400,69040,-3520,ok
5895,193848445000,193848617760,172760,20280,3440,3840,12600,28160,32000,39000,68720,-3280,ok
5896,193848719720,193848890640,170920,20160,3640,4040,13120,27520,31560,38920,67000,-3480,ok
5897,193848992560,193849166800,174240,20080,3680,4000,12880,30200,34200,38720,68200,-3520,ok
5898,193849268080,193849439680,171600,20320,3600,4000,12880,27840,31840,38640,67760,-3440,ok
5899,193849576240,193849755800,179560,20960,3640,3720,12640,32200,35920,39920,69960,-3480,ok
5900,193849860640,193850034800,174160,20360,3480,3840,12680,29680,33520,39120,68320,-3320,ok
5901,193850136720,193850311560,174840,20400,3600,3960,12960,29720,33680,39080,68520,-3400,ok
5902,193850413120,193850586040,172920,20000,3600,3920,13280,28360,32280,39600,67640,-3480,ok
5903,193850688800,193850860480,171680,19800,3640,4040,13520,27160,31200,39120,67920,-3520,ok
5904,193850962360,193851137120,174760,20400,3600,3960,13200,28000,31960,39480,69560,-3440,ok
5905,193851240400,193851412520,172120,20280,3600,4000,13400,27400,31400,38880,68000,-3440,ok
5906,193851514840,193851687760,172920,20120,3600,3960,12840,28560,32520,39200,68080,-3440,ok
5907,193851790960,193851962120,171160,19960,3640,4000,13400,26880,30880,38800,67920,-3440,ok
5908,193852118320,193852295960,177640,20480,3560,4040,12920,29720,33760,40560,69760,-3400,ok
5909,193852399720,193852570280,170560,20160,3440,3720,12960,27720,31440,38760,67040,-3240,ok
5910,193852707960,193852886520,178560,20840,3640,4000,12920,30440,34440,40400,69800,-3480,ok
5911,193852990280,193853163320,173040,20080,3640,3920,13320,28160,32080,38680,68680,-3440,ok
5912,193853265760,193853440920,175160,20280,3640,4040,12680,30600,34640,38880,68480,-3440,ok
5913,193853542360,193853714160,171800,20080,3640,4000,12760,28320,32320,38680,67800,-3480,ok
5914,193853816600,193853989000,172400,19920,3640,4040,13080,28200,32240,39480,67560,-3520,ok
5915,193854090920,193854264040,173120,19960,3600,3960,12840,29240,33200,38840,68120,-3440,ok
5916,193854366600,193854540960,174360,20280,3600,4000,12760,30760,34760,39240,67200,-3480,ok
